detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,endLat,endLon,startLon,startLat,label
3,10106.29237,6.936183455,10.46295131,31.74115829,1767,5.719463708,2018-03-06,11:21:07,20:2d:07:f6:0d:67,10:51:40,47.719047,-122.2954718,47.76161,-122.1920648,1
481,10652.13895,31.34644542,54.79991485,31.74115829,2651,4.018158791,2018-03-06,11:35:54,b8:27:eb:64:2c:fc,10:51:43,47.66878383,-122.3006568,47.76161,-122.1920648,1
73,6622.839611,18.47044277,226.6639945,31.74115829,1273,5.202544864,2018-03-06,11:13:11,48:db:50:35:d4:e7,10:51:58,47.752118,-122.2800803,47.76161,-122.1920648,1
13,16131.96832,6.926942375,97.1824588,31.74115829,2602,6.199834098,2018-03-06,11:35:37,dc:ef:ca:56:c4:7d,10:52:15,47.66916567,-122.3006567,47.76161,-122.1920648,1
58,14698.16628,9.474226212,27.11112899,31.74115829,2188,6.717626269,2018-03-06,11:31:13,8c:85:90:84:50:96,10:54:45,47.68306133,-122.3007822,47.76161,-122.1920648,1
60,17423.43879,26.09527297,18.32649848,31.74115829,504,34.57031506,2018-03-06,11:03:13,c0:ce:cd:e9:79:85,10:54:49,47.75586917,-122.234504,47.76161,-122.1920648,1
9,6695.774204,33.96569769,172.2501309,31.74115829,1055,6.346705407,2018-03-06,11:12:32,0e:2a:a4:68:12:69,10:54:57,47.75239483,-122.2794798,47.76161,-122.1920648,1
6,526.3401448,66.30197935,38.00310863,31.74115829,25,21.05360579,2018-03-06,10:55:23,E8:07:BF:14:F7:AA,10:54:58,47.76164133,-122.1977655,47.76161,-122.1920648,1
6,2786.89674,17.97232839,674.4758407,31.74115829,442,6.305196245,2018-03-06,11:02:22,dc:ef:ca:ff:1a:05,10:55:00,47.75327783,-122.2266122,47.76161,-122.1920648,1
4,2752.623568,10.93084318,391.4194955,136.0761018,451,6.1033782,2018-03-06,11:02:40,74:4a:a4:eb:5e:35,10:55:09,47.75439483,-122.2300133,47.76240633,-122.1957487,1
74,14909.65278,8.542880193,273.2881317,11.97493168,2221,6.71303592,2018-03-06,11:32:20,ac:bc:32:9f:d1:2d,10:55:19,47.67866817,-122.3006498,47.76189317,-122.1972258,1
10,394.1555886,11.84876167,420.3822965,74.30803387,147,2.681330535,2018-03-06,10:57:53,86:25:64:e8:60:6b,10:55:26,47.75929117,-122.2014983,47.76142083,-122.1981237,1
172,15139.1512,36.57995094,380.2406098,173.6388746,427,35.45468664,2018-03-06,11:02:41,58:40:4E:16:31:32,10:55:34,47.75443983,-122.230147,47.7608965,-122.1992025,1
2,344.8359683,5.653048661,582.37676,311.9839324,61,5.653048661,2018-03-06,10:58:07,ee:40:8b:60:f5:52,10:57:06,47.7594015,-122.2042535,47.75950817,-122.1996445,1
3,252.0925766,6.335407268,854.1768589,608.862488,61,4.132665189,2018-03-06,10:59:10,c6:29:ed:45:f9:3b,10:58:09,47.75899383,-122.2079758,47.75941767,-122.2046645,1
8,4457.401221,12.78873858,155.7602519,725.597383,1298,3.434053329,2018-03-06,11:20:28,88:79:7e:55:a0:60,10:58:50,47.721372,-122.2940975,47.7592575,-122.2062758,1
9,1473.043795,21.21994631,188.8742159,1656.814561,88,16.73913404,2018-03-06,11:02:55,72:c2:95:57:97:bd,11:01:27,47.75526117,-122.2323983,47.75043233,-122.2141257,1
4,156.3004382,13.96902786,19.34016691,174.2127077,16,9.76877739,2018-03-06,11:03:12,00:1E:AE:2A:BF:B9,11:02:56,47.75586817,-122.2344875,47.75532467,-122.2325707,1
3,7322.397574,6.289660084,15.63467203,91.82677299,1252,5.848560363,2018-03-06,11:23:54,c4:8e:8f:fb:2f:5b,11:03:02,47.70865167,-122.3013812,47.75566533,-122.2335515,1
3,540.3027081,8.952088876,2.189382002,19.34016691,62,8.714559808,2018-03-06,11:04:14,0a:8e:4b:c1:49:aa,11:03:12,47.75710267,-122.2414755,47.75586817,-122.2344875,1
18,12538.1861,11.34262378,75.44215281,245.876855,1885,6.651557614,2018-03-06,11:35:18,8c:f5:a3:87:5e:8e,11:03:53,47.67119983,-122.300647,47.75652517,-122.238304,1
4,1155.759375,5.505625993,342.4594999,142.3498582,240,4.815664062,2018-03-06,11:09:08,8a:48:ae:aa:ed:f7,11:05:08,47.75854933,-122.2586637,47.75734767,-122.2433438,1
6,305.7288341,13.20990538,155.3359495,151.5773809,26,11.75880131,2018-03-06,11:06:20,E9:08:EF:19:00:06,11:05:54,47.75807017,-122.2474193,47.75740033,-122.2434543,1
20,11121.58513,9.30313328,19.06955866,17.10627957,1589,6.999109583,2018-03-06,11:33:20,02:8d:61:f2:fe:31,11:06:51,47.6760415,-122.3007163,47.75836317,-122.2492162,1
31,310.3250142,14.22042206,296.3422794,9.788463283,100,3.103250142,2018-03-06,11:08:44,E4:04:39:24:06:D2,11:07:04,47.7587085,-122.2533728,47.75839867,-122.2493048,1
6,320.9171949,17.54151756,13.08971794,310.0959481,26,12.34296903,2018-03-06,11:09:36,00:16:74:4F:50:C0,11:09:10,47.75831217,-122.2633745,47.75852917,-122.2590955,1
3,8533.69906,6.989106519,123.31469,310.0959481,1221,6.989106519,2018-03-06,11:29:31,7c:7a:91:d4:46:80,11:09:10,47.687249,-122.3012793,47.75852917,-122.2590955,1
3,570.0012582,9.500020971,453.9473043,117.0007607,61,9.344282922,2018-03-06,11:10:24,96:f7:d2:13:ee:b5,11:09:23,47.7578305,-122.2692515,47.75837817,-122.2616723,1
15,6576.424782,15.17898931,54.22322821,22.05959484,817,8.049479537,2018-03-06,11:23:28,10:f1:f2:36:67:fd,11:09:51,47.70898983,-122.301266,47.75828133,-122.2634885,1
9,9566.71122,9.264681578,2.936601173,609.0448462,1352,7.075969838,2018-03-06,11:33:07,d0:13:fd:24:52:bb,11:10:35,47.676195,-122.300713,47.756766,-122.2713262,1
3,561.7422982,5.731485904,297.2761975,264.5129808,121,4.642498332,2018-03-06,11:13:25,16:c9:c5:93:f0:22,11:11:24,47.7518445,-122.2809388,47.75438133,-122.2744437,1
70,10248.53791,15.41522664,54.79991485,237.6560297,1462,7.009943852,2018-03-06,11:35:52,b8:86:87:96:05:51,11:11:30,47.66878383,-122.3006568,47.75422517,-122.2747258,1
2,205.1989639,3.363917441,227.4601644,22.27020663,61,3.363917441,2018-03-06,11:13:17,ac:5f:3e:37:e9:0e,11:12:16,47.75212033,-122.2800952,47.75311333,-122.2777827,1
5,144.4306052,11.81425138,231.3078553,89.89135872,21,6.877647866,2018-03-06,11:12:46,10:4E:89:0A:4B:A1,11:12:25,47.75208267,-122.2801203,47.75278733,-122.278546,1
4,374.3491532,21.40108799,564.5424196,193.3353996,68,5.505134606,2018-03-06,11:13:42,16:03:47:20:2b:53,11:12:34,47.7501215,-122.2835105,47.75229283,-122.2797175,1
5,895.7028475,14.4303092,223.1114948,1094.498974,63,14.21750552,2018-03-06,11:15:45,42:95:53:71:f9:3d,11:14:42,47.735156,-122.2926063,47.74234933,-122.287322,1
7,287.1831008,18.05392986,179.4648179,451.2346621,30,9.572770028,2018-03-06,11:15:56,A0:14:3D:45:27:7C,11:15:26,47.73476217,-122.2923912,47.73717533,-122.2917577,1
3,409.2004003,6.600006456,28.08407042,437.1850039,63,6.495244449,2018-03-06,11:16:30,46:25:51:07:2b:c5,11:15:27,47.73339867,-122.292446,47.73705583,-122.2918527,1
28,7430.840285,14.3898805,57.4746963,28.08407042,1171,6.345721849,2018-03-06,11:35:59,48:88:ca:42:c1:f9,11:16:28,47.66880683,-122.300639,47.73339867,-122.292446,1
57,7142.378503,24.21975459,63.39092705,28.08407042,1126,6.343142543,2018-03-06,11:35:17,a8:a6:68:25:eb:85,11:16:31,47.67130867,-122.3006483,47.73339867,-122.292446,1
3,1201.737424,9.277431269,17.87702444,18.89148174,180,6.676319023,2018-03-06,11:19:45,be:ab:0e:40:23:08,11:16:45,47.72256117,-122.2935455,47.7333125,-122.2924408,1
60,7401.442292,15.84314413,54.79991485,12.23077897,1147,6.452870351,2018-03-06,11:35:53,24:4b:81:b6:5f:42,11:16:46,47.66878383,-122.3006568,47.733248,-122.292442,1
5,284.8074742,16.69112595,497.555357,212.7818063,21,13.56226068,2018-03-06,11:17:23,0C:A6:94:BB:A3:12,11:17:02,47.7286795,-122.2923347,47.73123917,-122.29242,1
4,1041.514999,8.730675355,34.23653211,538.1614751,201,5.181666662,2018-03-06,11:20:55,e6:8a:e1:7d:19:cf,11:17:34,47.71924283,-122.2953445,47.72831683,-122.2922223,1
6,329.5726262,17.27696569,276.131646,557.8388502,26,12.67587024,2018-03-06,11:19:06,00:04:3E:90:DD:46,11:18:40,47.72518467,-122.2924992,47.72813717,-122.2923455,1
91,260.7706252,15.29418349,303.9342491,560.5802579,18,14.48725696,2018-03-06,11:19:05,6c:40:08:93:7a:56,11:18:47,47.725448,-122.292441,47.72778633,-122.2922928,1
4,535.8114676,8.78379455,17.87702444,506.5453411,62,8.642120445,2018-03-06,11:19:53,06:7b:f6:2b:93:ec,11:18:51,47.72256117,-122.2935455,47.7273005,-122.2922635,1
5,10.87017197,2.035294257,17.87702444,7.938568199,21,0.517627237,2018-03-06,11:19:52,A0:6A:44:02:BD:FB,11:19:31,47.72256117,-122.2935455,47.7226455,-122.2934888,1
17,6188.56244,8.455735194,53.47571787,11.35273333,976,6.340740205,2018-03-06,11:35:48,00:fc:8b:81:ce:2c,11:19:32,47.66877167,-122.3006533,47.72261533,-122.2935077,1
5,303.3360596,18.45315171,100.2092459,155.7602519,20,15.16680298,2018-03-06,11:20:48,A8:6B:AD:0A:2A:10,11:20:28,47.719802,-122.2950487,47.721372,-122.2940975,1
28,5047.319254,14.21143991,11.91030059,58.22340969,784,6.437907212,2018-03-06,11:33:56,04:1b:6d:a1:f4:76,11:20:52,47.6761245,-122.3008347,47.719444,-122.2952287,1
2,120.8101502,1.948550809,79.79417811,41.26637776,62,1.948550809,2018-03-06,11:21:55,42:ab:ef:82:23:cf,11:20:53,47.71834367,-122.2960707,47.7193015,-122.2953095,1
2,61.3011463,0.005085966,53.15630816,10.92365487,39,1.571824264,2018-03-06,11:21:52,9c:a3:a9:30:bf:9a,11:21:13,47.7185715,-122.2959387,47.71905083,-122.2954695,1
24,5367.485137,13.40322104,87.9061789,10.73614626,797,6.734611213,2018-03-06,11:34:42,ec:9b:f3:fa:3d:56,11:21:25,47.67266367,-122.3006673,47.71905417,-122.2955565,1
2,915.915418,10.06500459,15.63467203,312.1763075,91,10.06500459,2018-03-06,11:23:46,d0:04:01:16:4b:90,11:22:15,47.70865167,-122.3013812,47.71639533,-122.2972193,1
5,289.311709,18.52648138,514.2083942,440.8787953,21,13.77674805,2018-03-06,11:22:47,28:C6:3F:6F:02:C4,11:22:26,47.712878,-122.2991587,47.715335,-122.2979078,1
2,742.8683751,7.283023285,15.63467203,485.5427074,102,7.283023285,2018-03-06,11:24:13,92:bc:21:c8:59:18,11:22:31,47.70865167,-122.3013812,47.71496133,-122.2981275,1
3,28.15659822,0.002279886,15.99847309,14.99616679,63,0.446930131,2018-03-06,11:24:43,d4:6a:6a:83:72:d7,11:23:40,47.70865417,-122.301376,47.70864617,-122.3013837,1
3,2825.667254,6.727779176,49.24781686,15.63467203,420,6.727779176,2018-03-06,11:30:59,72:72:b7:ee:fb:1f,11:23:59,47.683252,-122.3006953,47.70865167,-122.3013812,1
2,1916.611567,7.854965438,20.2308142,15.99847309,244,7.854965438,2018-03-06,11:28:40,e8:50:8b:a1:1e:99,11:24:36,47.69143,-122.3021018,47.70865417,-122.301376,1
2,133.2165201,12.11059273,139.6597006,13.03679049,11,12.11059273,2018-03-06,11:25:01,f6:be:a2:d5:a1:27,11:24:50,47.707264,-122.3015895,47.70844467,-122.3012907,1
2,628.9979189,10.31144129,14.65688176,316.9385506,61,10.31144129,2018-03-06,11:26:11,8a:a6:29:96:ea:56,11:25:10,47.70015533,-122.3034423,47.705667,-122.3015628,1
3,33.82650295,8.456625738,87.79645302,54.18254819,4,8.456625738,2018-03-06,11:26:33,4a:47:02:67:00:b5,11:26:29,47.69937367,-122.3041245,47.699657,-122.3039603,1
3,206.5783795,10.52076612,148.1742726,214.4011805,20,10.32891898,2018-03-06,11:27:03,40:49:0F:B9:87:7A,11:26:43,47.69659017,-122.3056568,47.69835667,-122.304884,1
3,206.5783795,10.52076612,148.1742726,214.4011805,20,10.32891898,2018-03-06,11:27:03,00:04:4B:74:9D:1F,11:26:43,47.69659017,-122.3056568,47.69835667,-122.304884,1
9,2823.488343,10.53773909,8.631737371,162.8945585,476,5.9316982,2018-03-06,11:34:57,84:a1:34:e1:68:b7,11:27:01,47.67191133,-122.3006412,47.696726,-122.3056457,1
4,1510.481221,5.743274606,11.01330079,75.74644713,263,5.743274606,2018-03-06,11:31:39,b8:d7:af:1e:79:e0,11:27:16,47.68274333,-122.3007707,47.69592717,-122.3056068,1
6,1027.979194,7.964753066,244.3385913,166.0251064,175,5.874166824,2018-03-06,11:32:02,dc:ef:ca:e6:a6:82,11:29:07,47.68062817,-122.3007235,47.68985517,-122.3013963,1
4,1113.296506,11.11431895,306.1712323,259.7488523,182,6.117013771,2018-03-06,11:32:17,76:2c:56:34:c8:29,11:29:15,47.67896383,-122.3006465,47.68895183,-122.3015882,1
3,280.6380754,6.844831108,18.83148699,284.8830031,41,6.844831108,2018-03-06,11:29:58,f8:59:71:4e:c6:d1,11:29:17,47.68626867,-122.3007352,47.68871867,-122.3016305,1
6,219.8271677,13.46281877,17.10398539,216.4336289,26,8.454891064,2018-03-06,11:29:48,68:27:37:53:AA:D1,11:29:22,47.68620167,-122.3007122,47.688044,-122.301685,1
12,391.5068599,13.12822685,10.58957338,23.54789034,94,4.164966594,2018-03-06,11:31:16,7e:08:58:d7:90:99,11:29:42,47.68290767,-122.3007933,47.68631617,-122.3007138,1
5,174.262443,12.52638821,45.81640715,154.4866035,23,7.576627957,2018-03-06,11:30:47,D0:2B:20:A9:CC:51,11:30:24,47.6832245,-122.3007213,47.68478233,-122.3007388,1
5,174.262443,12.52638821,45.81640715,154.4866035,23,7.576627957,2018-03-06,11:30:47,C8:29:2A:07:5E:79,11:30:24,47.6832245,-122.3007213,47.68478233,-122.3007388,1
9,1447.514511,12.6179407,164.1567779,65.25805697,287,5.043604567,2018-03-06,11:35:25,d0:2b:20:a9:cc:6d,11:30:38,47.6704005,-122.3006498,47.6834065,-122.3007672,1
2,142.5482192,3.167738204,95.10071357,49.24781686,45,3.167738204,2018-03-06,11:31:49,6e:c2:2a:ea:f0:1d,11:31:04,47.681971,-122.3007518,47.683252,-122.3006953,1
6,630.3088762,11.02697728,63.62687344,339.3737314,26,24.24264908,2018-03-06,11:32:40,E4:7D:BD:1F:63:F1,11:32:14,47.67678317,-122.3006963,47.67926233,-122.3006412,1
4,72.60817082,12.40278391,89.48464182,19.06955866,61,1.190297882,2018-03-06,11:34:18,42:74:db:6c:13:07,11:33:17,47.67542317,-122.3009777,47.6760415,-122.3007163,1
7,13.95424808,2.496831996,11.02223033,19.06955866,29,0.481180968,2018-03-06,11:33:51,00:1D:31:0C:09:FF,11:33:22,47.67611567,-122.3007775,47.6760415,-122.3007163,1
5,235.1327835,13.26854204,40.72668918,207.1328345,20,11.75663917,2018-03-06,11:34:47,74:5E:1C:D8:0B:43,11:34:27,47.67223917,-122.3006865,47.67435017,-122.3007983,1
27,398.9224195,12.57499126,189.7381944,209.1311998,54,7.387452213,2018-03-06,11:35:26,ac:bc:32:a6:8d:1b,11:34:32,47.67017033,-122.3006498,47.67375517,-122.3007367,1
5,76.47578597,9.651500749,54.79991485,127.4297865,20,3.823789298,2018-03-06,11:35:54,00:06:66:8E:DB:56,11:35:34,47.66878383,-122.3006568,47.66943783,-122.300656,1
4,42.47133396,2.235333366,54.79991485,97.1824588,19,2.235333366,2018-03-06,11:35:56,3a:35:bc:67:87:80,11:35:37,47.66878383,-122.3006568,47.66916567,-122.3006567,1
408,8876.290375,23.52415109,92.68213201,135.9023865,3060,2.900748489,2018-03-06,8:31:36,b8:27:eb:64:2c:fc,7:40:36,47.76227417,-122.1933848,47.65346283,-122.3054232,1
177,18359.02217,18.49846733,29.50393996,200.9119549,3003,6.113560495,2018-03-06,8:30:47,00:fc:8b:04:71:12,7:40:44,47.76356817,-122.193778,47.6540425,-122.3052507,1
36,438.2495996,11.45152439,86.28012367,212.4888897,111,3.948194591,2018-03-06,7:42:43,f4:5c:89:ba:3e:1f,7:40:52,47.657962,-122.3040927,47.65413967,-122.3051948,1
3,259.4223083,5.764940185,91.9975036,212.4888897,45,5.764940185,2018-03-06,7:41:37,d4:a3:3d:bc:33:ec,7:40:52,47.65643017,-122.3045422,47.65413967,-122.3051948,1
79,19420.81659,17.54936568,55.13729659,242.5299645,3012,6.447814273,2018-03-06,8:31:11,5c:af:06:61:89:9b,7:40:59,47.76382317,-122.1928445,47.65442333,-122.3051983,1
4,294.3081583,7.188663871,14.91737548,278.2322989,49,6.006288945,2018-03-06,7:41:53,bc:9f:ef:e1:33:15,7:41:04,47.65738933,-122.3045407,47.65479717,-122.3052473,1
4,326.3397141,4.768421151,44.61647358,278.2322989,81,4.028885359,2018-03-06,7:42:25,18:65:90:d6:29:6b,7:41:04,47.65764017,-122.3043968,47.65479717,-122.3052473,1
8,152.6673992,8.177074193,76.32846091,221.1307499,27,5.654348119,2018-03-06,7:41:39,21:71:0B:1A:62:61,7:41:12,47.65657133,-122.304532,47.655317,-122.305218,1
4,583.1389564,10.65531095,148.0860746,164.8215548,93,6.270311359,2018-03-06,7:43:01,e4:a4:71:86:bd:e3,7:41:28,47.65829033,-122.3033267,47.6557835,-122.3048057,1
3,40.0492894,8.009857881,44.00741,84.04661095,5,8.009857881,2018-03-06,7:41:43,90:60:f1:ac:4f:6d,7:41:38,47.65686183,-122.3045442,47.65650183,-122.3045345,1
6,30.26299864,2.465229126,40.29785631,18.22719945,26,1.163961486,2018-03-06,7:42:20,6B:C0:B0:FE:62:61,7:41:54,47.6576165,-122.3045063,47.6574205,-122.3045567,1
84,7149.485541,18.47044277,72.02785205,95.13815549,2942,2.430144643,2018-03-06,8:31:50,48:db:50:35:d4:e7,7:42:48,47.7619995,-122.1932663,47.65802783,-122.3040227,1
3,515.4119668,14.87972124,359.9906985,238.0404414,147,3.506203856,2018-03-06,7:45:42,ae:83:56:5e:70:59,7:43:15,47.6633775,-122.3009755,47.65887883,-122.3025,1
5,203.1652563,14.09443987,488.6978667,420.4001723,21,9.674536016,2018-03-06,7:45:30,00:17:53:11:65:11,7:45:09,47.6622235,-122.3011053,47.66047033,-122.3016187,1
6,56.85219829,6.381149105,60.15285957,116.4141392,26,2.186623011,2018-03-06,7:46:32,D0:7E:35:B2:B3:43,7:46:06,47.66605833,-122.3005317,47.66555983,-122.300699,1
3,23.42012798,2.907056143,24.11435273,1.636884358,16,1.463757998,2018-03-06,7:46:59,10:f1:f2:6a:8f:4e,7:46:43,47.66681483,-122.3005443,47.66660467,-122.3005342,1
5,105.7369233,9.307570086,106.178486,1.854899971,21,5.035091586,2018-03-06,7:47:08,94:B2:CC:28:4D:F4,7:46:47,47.6675515,-122.3006077,47.66660883,-122.300534,1
10,157.6871288,29.27790163,317.8386755,403.2201269,5,31.53742576,2018-03-06,7:48:17,f8:e9:03:c9:f3:3c,7:48:12,47.67314567,-122.3005902,47.67236,-122.3005705,1
5,231.9626275,14.70835324,115.1520749,347.0325359,20,11.59813137,2018-03-06,7:48:35,00:25:00:C2:47:FC,7:48:15,47.6749685,-122.300604,47.67288317,-122.3005867,1
18,10415.83338,14.58506403,97.70675999,332.5010019,1281,8.131017468,2018-03-06,8:09:37,c0:ce:cd:e9:79:85,7:48:16,47.75816583,-122.2605128,47.67301383,-122.3005892,1
7,75.27768352,12.12873332,14.39208188,88.93550616,27,2.788062353,2018-03-06,7:49:34,58:40:4E:16:31:32,7:49:07,47.6758785,-122.3004927,47.6752035,-122.3005602,1
2,29.59813677,2.466511397,12.41108028,41.34918332,12,2.466511397,2018-03-06,7:49:28,78:4b:87:41:6f:29,7:49:16,47.67589717,-122.3004925,47.67563167,-122.300519,1
20,2259.082944,11.53135457,36.2718051,29.42746675,320,7.059634201,2018-03-06,7:54:37,a8:b8:6e:17:d6:f6,7:49:17,47.695438,-122.3051667,47.67573983,-122.3005047,1
7,3306.243636,13.46739204,20.39520729,14.43344455,419,7.890796267,2018-03-06,7:56:47,96:5f:35:8b:23:24,7:49:48,47.70487117,-122.3013798,47.67587783,-122.3004942,1
2,56.61706353,11.32341271,137.515295,81.01508638,5,11.32341271,2018-03-06,7:50:09,00:0e:8e:60:eb:48,7:50:04,47.67723817,-122.3004658,47.67672917,-122.3004612,1
60,15194.30154,10.64160178,647.1027295,114.8905563,2224,6.831970118,2018-03-06,8:27:11,3a:46:a7:e5:fc:b1,7:50:07,47.759195,-122.2000535,47.6770345,-122.3004648,1
3,120.5705287,10.23365644,43.45150365,162.993022,20,6.028526434,2018-03-06,7:51:06,54:BD:79:2D:17:DB,7:50:46,47.68276383,-122.300554,47.68168217,-122.300608,1
3,120.5705287,10.23365644,43.45150365,162.993022,20,6.028526434,2018-03-06,7:51:06,E4:7D:BD:1F:63:F1,7:50:46,47.68276383,-122.300554,47.68168217,-122.300608,1
6,41.99579603,4.486722479,29.56216793,14.79432893,25,1.679831841,2018-03-06,7:51:47,00:0E:9F:8B:C6:77,7:51:22,47.68340917,-122.3006022,47.68303433,-122.300562,1
5,238.5882911,14.72411695,29.57696176,264.1040965,21,11.3613472,2018-03-06,7:53:25,FC:62:B9:29:27:81,7:53:04,47.69107,-122.3018802,47.6889805,-122.3014383,1
85,13193.53006,13.34307688,624.4397701,35.57180456,2070,6.373686021,2018-03-06,8:27:53,98:01:a7:91:61:df,7:53:23,47.75907483,-122.1996142,47.69101783,-122.30186,1
18,72.34951173,18.05685904,56.31250809,16.55281159,20,3.617475586,2018-03-06,7:53:57,9C:2A:83:2C:09:D2,7:53:37,47.69182917,-122.3020702,47.691192,-122.3018908,1
23,4276.42754,20.41457813,50.07285286,132.4971288,495,8.639247555,2018-03-06,8:03:29,94:B2:CC:02:CB:8D,7:55:14,47.7340195,-122.2922282,47.696947,-122.3053817,1
5,70.10842043,10.22467308,72.36552528,5.274308419,21,3.338496211,2018-03-06,7:57:55,00:16:EB:33:26:14,7:57:34,47.70918917,-122.3008685,47.70858783,-122.3011385,1
2,11.53724045,2.884310112,20.30767278,29.65024003,4,2.884310112,2018-03-06,7:58:24,d8:49:2f:e0:67:2c,7:58:20,47.710952,-122.299866,47.710858,-122.2999312,1
2,8.936669428,8.936669428,15.71869091,13.58259298,1,8.936669428,2018-03-06,7:58:27,6a:d6:13:aa:dc:63,7:58:26,47.71115317,-122.2997515,47.711077,-122.2997895,1
64,12754.4051,17.15414598,55.16737321,32.44074929,1964,6.494096285,2018-03-06,8:31:13,a0:cc:2b:9a:a4:b3,7:58:29,47.76366183,-122.1928715,47.71133267,-122.2996542,1
5,1448.939403,8.273442554,424.0235381,85.19931345,179,8.094633534,2018-03-06,8:01:51,06:f1:eb:f1:83:42,7:58:52,47.7239765,-122.2925875,47.7117815,-122.299373,1
2,81.65584413,3.550254092,32.9327871,52.9031558,23,3.550254092,2018-03-06,7:59:56,20:f5:43:f8:74:fc,7:59:33,47.7161385,-122.2968167,47.71544533,-122.297176,1
5,227.7004452,14.15613938,63.24620612,244.2895881,20,11.38502226,2018-03-06,8:00:34,10:4E:89:14:9C:76,8:00:14,47.719827,-122.294656,47.717941,-122.2958377,1
5,26.29687931,0.97135452,24.88539068,49.70787514,28,0.939174261,2018-03-06,8:01:04,9c:a3:a9:0d:32:e0,8:00:36,47.72016,-122.2944522,47.71994183,-122.294585,1
3,1388.074953,11.76503468,139.0037589,59.33328885,123,11.28516222,2018-03-06,8:03:23,f8:a9:d0:73:86:80,8:01:20,47.7332155,-122.2922328,47.720847,-122.2940878,1
5,303.3360596,18.45315171,254.7072916,318.2087287,21,14.44457427,2018-03-06,8:02:02,A8:6B:AD:0A:2A:10,8:01:41,47.72572267,-122.292214,47.72303583,-122.2928872,1
43,10760.49789,17.1487866,51.58234124,383.8278504,1761,6.11044741,2018-03-06,8:31:09,40:4e:36:20:3b:fb,8:01:48,47.76397033,-122.1929405,47.72361967,-122.2927003,1
2,83.72079255,13.95346543,54.36306325,125.1774171,6,13.95346543,2018-03-06,8:02:17,00:00:85:f8:c0:04,8:02:11,47.72752867,-122.2920292,47.72688717,-122.2920842,1
5,47.04724002,5.75817495,13.23162027,54.36306325,21,2.240344763,2018-03-06,8:02:38,00:80:98:0F:E9:63,8:02:17,47.7279345,-122.2920028,47.72752867,-122.2920292,1
3,1662.501297,14.60083771,530.7989773,158.2410166,128,12.98829138,2018-03-06,8:05:01,f2:a9:da:6c:9f:c8,8:02:53,47.74387033,-122.2863377,47.72943283,-122.2920302,1
4,497.4945046,16.73039009,529.49099,40.96064194,31,16.04820983,2018-03-06,8:04:27,00:10:13:E8:9F:38,8:03:56,47.73892333,-122.28987,47.73482567,-122.292248,1
4,497.4945046,16.73039009,529.49099,40.96064194,31,16.04820983,2018-03-06,8:04:27,50:04:B8:4E:61:56,8:03:56,47.73892333,-122.28987,47.73482567,-122.292248,1
32,9418.915507,23.73201526,91.89690295,243.8620935,1653,5.698073507,2018-03-06,8:31:43,fc:65:de:f1:2d:f8,8:04:10,47.76227667,-122.19337,47.73662533,-122.2918048,1
3,188.7186887,17.15624443,561.4392217,376.0613199,11,17.15624443,2018-03-06,8:04:29,00:db:70:c5:5d:39,8:04:18,47.7391765,-122.289658,47.73770383,-122.2909108,1
2,309.2357621,19.32723513,414.287258,723.5136207,16,19.32723513,2018-03-06,8:05:08,74:5E:1C:6D:7A:0B,8:04:52,47.74491467,-122.2861153,47.742233,-122.287206,1
2,309.2357621,19.32723513,414.287258,723.5136207,16,19.32723513,2018-03-06,8:05:08,04:1B:BA:F2:26:10,8:04:52,47.74491467,-122.2861153,47.742233,-122.287206,1
2,309.2357621,19.32723513,414.287258,723.5136207,16,19.32723513,2018-03-06,8:05:08,00:1F:FF:3D:29:37,8:04:52,47.74491467,-122.2861153,47.742233,-122.287206,1
20,6079.371701,16.78569564,1722.002502,166.314413,629,9.66513784,2018-03-06,8:15:50,c4:85:08:f3:5f:75,8:05:21,47.751756,-122.2112493,47.74710383,-122.2854065,1
41,4262.417796,34.02713564,390.7914922,128.9628841,493,8.645877882,2018-03-06,8:14:13,DC:41:5F:EF:70:1C,8:06:00,47.753991,-122.2289138,47.74950533,-122.2837478,1
5,351.5118692,22.43296654,219.9431911,568.5075965,20,17.57559346,2018-03-06,8:08:54,00:10:0A:E8:CD:91,8:08:34,47.758139,-122.264734,47.75761717,-122.2693367,1
3,692.3599114,15.59845428,337.0991606,56.53336356,62,11.16709534,2018-03-06,8:10:08,ee:b3:15:97:b5:91,8:09:06,47.75851483,-122.2532928,47.75818317,-122.262537,1
5,308.0963738,18.51722038,328.0446684,26.16855084,21,14.67125589,2018-03-06,8:09:51,94:B2:CC:36:2D:89,8:09:30,47.75837517,-122.2574172,47.75816417,-122.2615227,1
133,6519.410915,23.18290267,91.89690295,309.0749898,1314,4.961499935,2018-03-06,8:31:43,ec:1f:72:e7:a7:25,8:09:49,47.76227667,-122.19337,47.7583625,-122.2576705,1
14,3297.813011,14.87619654,1721.561957,352.0411172,351,9.395478664,2018-03-06,8:15:58,d0:13:fd:52:ca:a3,8:10:07,47.75184483,-122.2112218,47.7585175,-122.2534933,1
3,104.7017343,7.983966615,191.5226629,294.7555959,21,4.985796874,2018-03-06,8:10:32,74:5E:1C:A4:78:67,8:10:11,47.75832833,-122.2513635,47.75850583,-122.2527245,1
