11,0,29,35,1,2,1,15,"['b8:27:eb:64:2c:fc', 'dc:ef:ca:56:c4:7d', '8c:85:90:84:50:96', 'ac:bc:32:9f:d1:2d', '8c:f5:a3:87:5e:8e', '02:8d:61:f2:fe:31', '7c:7a:91:d4:46:80', 'd0:13:fd:24:52:bb', 'b8:86:87:96:05:51', '48:88:ca:42:c1:f9', 'a8:a6:68:25:eb:85', '24:4b:81:b6:5f:42', '00:fc:8b:81:ce:2c', '04:1b:6d:a1:f4:76', 'ec:9b:f3:fa:3d:56']"
11,0,31,37,1,2,1,14,"['b8:27:eb:64:2c:fc', 'dc:ef:ca:56:c4:7d', '8c:85:90:84:50:96', 'ac:bc:32:9f:d1:2d', '8c:f5:a3:87:5e:8e', '02:8d:61:f2:fe:31', 'd0:13:fd:24:52:bb', 'b8:86:87:96:05:51', '48:88:ca:42:c1:f9', 'a8:a6:68:25:eb:85', '24:4b:81:b6:5f:42', '00:fc:8b:81:ce:2c', '04:1b:6d:a1:f4:76', 'ec:9b:f3:fa:3d:56']"
11,0,32,37,1,2,1,14,"['b8:27:eb:64:2c:fc', 'dc:ef:ca:56:c4:7d', '8c:85:90:84:50:96', 'ac:bc:32:9f:d1:2d', '8c:f5:a3:87:5e:8e', '02:8d:61:f2:fe:31', 'd0:13:fd:24:52:bb', 'b8:86:87:96:05:51', '48:88:ca:42:c1:f9', 'a8:a6:68:25:eb:85', '24:4b:81:b6:5f:42', '00:fc:8b:81:ce:2c', '04:1b:6d:a1:f4:76', 'ec:9b:f3:fa:3d:56']"
11,0,34,37,1,2,1,14,"['b8:27:eb:64:2c:fc', 'dc:ef:ca:56:c4:7d', '8c:85:90:84:50:96', 'ac:bc:32:9f:d1:2d', '8c:f5:a3:87:5e:8e', '02:8d:61:f2:fe:31', 'd0:13:fd:24:52:bb', 'b8:86:87:96:05:51', '48:88:ca:42:c1:f9', 'a8:a6:68:25:eb:85', '24:4b:81:b6:5f:42', '00:fc:8b:81:ce:2c', '04:1b:6d:a1:f4:76', 'ec:9b:f3:fa:3d:56']"
11,0,36,39,1,2,1,12,"['b8:27:eb:64:2c:fc', 'dc:ef:ca:56:c4:7d', '8c:85:90:84:50:96', 'ac:bc:32:9f:d1:2d', '8c:f5:a3:87:5e:8e', 'd0:13:fd:24:52:bb', 'b8:86:87:96:05:51', '48:88:ca:42:c1:f9', 'a8:a6:68:25:eb:85', '24:4b:81:b6:5f:42', '00:fc:8b:81:ce:2c', 'ec:9b:f3:fa:3d:56']"
7,0,40,11,1,3,1,3,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b']"
7,0,42,8,1,3,1,4,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7']"
7,0,46,9,1,3,1,4,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7']"
7,0,47,12,1,3,1,4,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7']"
7,0,49,15,1,3,1,5,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85']"
7,0,51,16,1,3,1,6,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1']"
7,0,52,15,1,3,1,6,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1']"
7,0,53,13,1,3,1,7,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df']"
7,0,54,12,1,3,1,7,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df']"
7,0,56,13,1,3,1,8,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D']"
7,0,57,13,1,3,1,8,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D']"
7,0,58,14,1,3,1,9,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D', 'a0:cc:2b:9a:a4:b3']"
7,0,59,16,1,3,1,9,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D', 'a0:cc:2b:9a:a4:b3']"
8,0,0,18,1,3,1,9,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D', 'a0:cc:2b:9a:a4:b3']"
8,0,2,20,1,3,1,10,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb']"
8,0,3,22,1,3,1,10,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', '94:B2:CC:02:CB:8D', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb']"
8,0,5,23,1,3,1,12,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'c4:85:08:f3:5f:75', 'DC:41:5F:EF:70:1C']"
8,0,7,22,1,3,1,12,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'c4:85:08:f3:5f:75', 'DC:41:5F:EF:70:1C']"
8,0,7,23,1,3,1,12,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'c4:85:08:f3:5f:75', 'DC:41:5F:EF:70:1C']"
8,0,9,25,1,3,1,13,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '48:db:50:35:d4:e7', 'c0:ce:cd:e9:79:85', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'c4:85:08:f3:5f:75', 'DC:41:5F:EF:70:1C', 'ec:1f:72:e7:a7:25']"
8,0,11,25,1,3,1,11,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'c4:85:08:f3:5f:75', 'DC:41:5F:EF:70:1C', 'ec:1f:72:e7:a7:25']"
8,0,13,27,1,3,1,14,"['b8:27:eb:64:2c:fc', '00:fc:8b:04:71:12', '5c:af:06:61:89:9b', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'c4:85:08:f3:5f:75', 'DC:41:5F:EF:70:1C', 'ec:1f:72:e7:a7:25', 'ac:0d:1b:a1:63:52', 'a4:67:06:09:c7:d5', 'c0:bd:d1:7b:94:8d']"
8,0,30,24,1,3,1,11,"['b8:27:eb:64:2c:fc', '5c:af:06:61:89:9b', '3a:46:a7:e5:fc:b1', '98:01:a7:91:61:df', 'a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'ec:1f:72:e7:a7:25', 'ac:0d:1b:a1:63:52', 'a4:67:06:09:c7:d5', 'c0:bd:d1:7b:94:8d']"
8,1,32,0,1,3,1,6,"['a0:cc:2b:9a:a4:b3', '40:4e:36:20:3b:fb', 'fc:65:de:f1:2d:f8', 'ec:1f:72:e7:a7:25', 'a4:67:06:09:c7:d5', 'c0:bd:d1:7b:94:8d']"
11,0,3,6,1,4,1,5,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47']"
11,0,4,7,1,4,1,7,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8']"
11,0,6,8,1,4,1,7,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8']"
11,0,8,9,1,4,1,7,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8']"
11,0,10,10,1,4,1,9,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60']"
11,0,11,11,1,4,1,10,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca']"
11,0,13,10,1,4,1,10,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca']"
11,0,14,10,1,4,1,11,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', '40:98:ad:6a:00:03']"
11,0,18,13,1,4,1,12,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', '40:98:ad:6a:00:03', 'a4:70:d6:6c:58:81']"
11,0,21,15,1,4,1,12,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', '40:98:ad:6a:00:03', 'a4:70:d6:6c:58:81']"
11,0,23,16,1,4,1,14,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', '40:98:ad:6a:00:03', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd0:31:69:3c:7a:d8']"
11,0,25,21,1,4,1,14,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', '40:98:ad:6a:00:03', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd0:31:69:3c:7a:d8']"
11,0,29,20,1,4,1,13,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd0:31:69:3c:7a:d8']"
11,0,31,22,1,4,1,13,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', '64:9a:be:2b:fd:ca', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd0:31:69:3c:7a:d8']"
11,0,32,23,1,4,1,13,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd0:31:69:3c:7a:d8', 'd2:48:20:ea:34:dc']"
11,0,33,18,1,4,1,13,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,34,19,1,4,1,13,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,36,21,1,4,1,13,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', 'a4:08:ea:2c:ec:47', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,37,20,1,4,1,12,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', '88:79:7e:55:a0:60', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,39,22,1,4,1,11,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,41,24,1,4,1,11,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,42,34,1,4,1,11,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,43,38,1,4,1,11,"['48:db:50:35:d4:e7', 'b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'd2:48:20:ea:34:dc', 'f4:09:d8:f4:07:a2']"
11,0,46,25,1,4,1,9,"['b8:27:eb:64:2c:fc', '00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '98:01:a7:b5:88:8d', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'f4:09:d8:f4:07:a2']"
11,0,47,19,1,4,1,9,"['00:18:16:10:16:63', 'a0:cc:2b:92:0e:1a', '14:1f:78:98:4e:b8', 'aa:f8:1c:ee:c3:ff', 'a4:70:d6:6c:58:81', '48:4b:aa:a3:b3:d2', 'f4:09:d8:f4:07:a2', '48:db:50:35:d4:e7', '00:18:16:10:16:63']"
