detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,avrRSSI,maxRSSI,source,label
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:51:18,92:10:2a:10:fb:a6,10:51:18,-43,-43,wifi,0
7.0,0.0,0.0,143.509,143.509,32.0,0.0,3/6/18,10:51:51,bc:9f:ef:d7:ab:6d,10:51:19,-60.4286,-55,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:51:34,2e:f0:9f:37:d8:08,10:51:34,-61,-61,wifi,0
3.0,15058.6,9.57248,10.4633,143.509,1767.0,8.52211,3/6/18,11:21:07,20:2d:07:f6:0d:67,10:51:40,-65.6667,-47,wifi,1
481.0,22854.2,9.57248,54.7785,143.509,2651.0,8.62096,3/6/18,11:35:54,b8:27:eb:64:2c:fc,10:51:43,-22.6674,-19,wifi,1
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:51:46,06:7d:25:fd:60:2c,10:51:46,-43,-43,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:51:50,86:6b:f0:c7:e9:c1,10:51:50,-61,-61,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:51:55,70:70:0d:cf:68:21,10:51:55,-65,-63,wifi,0
73.0,9697.8,9.57248,227.064,143.509,1273.0,7.61807,3/6/18,11:13:11,48:db:50:35:d4:e7,10:51:58,-47.8493,-35,wifi,1
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:51:58,3e:57:c7:f1:d7:88,10:51:58,-61,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:02,56:67:95:86:b5:91,10:52:02,-49,-49,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:08,aa:34:51:f7:43:fd,10:52:08,-61,-61,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:11,3a:c2:9e:ac:f3:6b,10:52:11,-50,-47,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:15,32:d6:da:6b:aa:2f,10:52:15,-61,-61,wifi,0
13.0,22787.0,9.57248,97.143,143.509,2602.0,8.7575,3/6/18,11:35:37,dc:ef:ca:56:c4:7d,10:52:15,-65.6154,-59,wifi,1
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:19,1a:07:c9:38:9d:3b,10:52:19,-61,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:26,52:f8:ac:bb:e3:cb,10:52:26,-49,-49,wifi,0
4.0,0.0,0.0,143.509,143.509,6.0,0.0,3/6/18,10:52:34,00:56:cd:74:d9:60,10:52:28,-65.5,-65,wifi,0
5.0,0.0,0.0,143.509,143.509,20.0,0.0,3/6/18,10:52:49,54:8C:A0:DF:E0:12,10:52:29,0,0,bluetooth,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:33,e2:bd:06:2f:91:6c,10:52:33,-61,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:37,b6:c8:70:d2:2e:4e,10:52:37,-63,-63,wifi,0
4.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:40,52:6d:e9:ad:be:f6,10:52:40,-68.5,-67,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:41,a8:96:75:d7:3f:15,10:52:41,-79,-79,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:45,6a:d1:0b:a8:3e:18,10:52:45,-67,-67,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:46,72:4e:1b:46:ec:03,10:52:46,-45,-45,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:47,02:9a:4b:08:ad:b1,10:52:47,-45,-45,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:52:53,96:3c:e9:54:d7:e8,10:52:53,-61,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:05,8a:ed:42:53:54:42,10:53:05,-63,-63,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:07,26:c4:d0:33:57:46,10:53:07,-65,-65,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:08,8a:7f:27:0b:e9:0b,10:53:08,-63,-63,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:16,16:67:1b:1d:d5:3f,10:53:16,-62,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:17,26:48:7f:43:af:20,10:53:17,-49,-49,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:18,3e:9c:e9:b7:77:72,10:53:18,-51,-51,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:22,46:cf:d4:7e:0b:d8,10:53:22,-67,-67,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:23,b2:c1:ec:d0:a3:5c,10:53:23,-61,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:24,12:fd:1c:12:cd:72,10:53:24,-57,-57,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:26,8a:ad:45:df:ae:e8,10:53:26,-69,-69,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:37,02:be:f2:fd:c2:f3,10:53:37,-55,-55,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:41,3e:56:07:ab:8c:b7,10:53:41,-53,-53,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:47,6e:97:24:6a:a1:0a,10:53:47,-57,-57,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:51,16:75:9e:43:2d:17,10:53:51,-69,-69,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:51,a8:96:75:0a:85:a5,10:53:51,-87,-87,wifi,0
2.0,0.0,0.0,143.509,143.509,54.0,0.0,3/6/18,10:54:50,e4:a4:71:86:bd:e3,10:53:56,-56,-51,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:53:58,da:a1:19:53:99:16,10:53:58,-83,-83,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:12,46:ae:59:8b:8b:d2,10:54:12,-57,-49,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:14,be:13:97:13:80:e3,10:54:14,-61,-61,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:15,0a:30:d6:69:d2:ab,10:54:15,-85,-85,wifi,0
2.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:21,ba:3c:8f:55:aa:ae,10:54:21,-62,-61,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:23,ae:eb:38:93:10:ae,10:54:23,-63,-63,wifi,0
4.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:23,a0:99:9b:07:ff:cb,10:54:23,-72,-71,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:25,74:c2:46:7f:8a:19,10:54:25,-85,-85,wifi,0
58.0,20684.3,9.57248,27.1036,143.509,2188.0,9.45352,3/6/18,11:31:13,8c:85:90:84:50:96,10:54:45,-59,-51,wifi,1
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:47,fe:f4:ec:d6:85:7f,10:54:47,-63,-63,wifi,0
60.0,5238.49,9.57248,18.3507,143.509,504.0,10.3938,3/6/18,11:03:13,c0:ce:cd:e9:79:85,10:54:49,-41.6,-33,wifi,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:54:56,d6:1d:54:13:f4:bb,10:54:56,-59,-59,wifi,0
9.0,9623.39,9.57248,172.559,143.509,1055.0,9.1217,3/6/18,11:12:32,0e:2a:a4:68:12:69,10:54:57,-57.4444,-53,wifi,1
6.0,298.417,9.57248,38.0546,143.509,25.0,11.9367,3/6/18,10:55:23,E8:07:BF:14:F7:AA,10:54:58,0,0,bluetooth,0
1.0,0.0,0.0,143.509,143.509,0.0,0.0,3/6/18,10:55:00,ae:e1:32:76:6b:6a,10:55:00,-67,-67,wifi,0
6.0,4447.39,9.57248,675.854,143.509,442.0,10.062,3/6/18,11:02:22,dc:ef:ca:ff:1a:05,10:55:00,-56.6667,-49,wifi,0
1.0,0.0,0.0,177.596,177.596,0.0,0.0,3/6/18,10:55:04,c2:e9:55:23:a2:b4,10:55:04,-65,-65,wifi,0
1.0,0.0,0.0,147.452,147.452,0.0,0.0,3/6/18,10:55:08,92:00:64:a0:34:f5,10:55:08,-71,-71,wifi,0
4.0,4736.33,11.9213,392.215,136.355,451.0,10.5018,3/6/18,11:02:40,74:4a:a4:eb:5e:35,10:55:09,-77.5,-75,wifi,0
1.0,0.0,0.0,124.843,124.843,0.0,0.0,3/6/18,10:55:10,16:b4:6a:19:79:87,10:55:10,-47,-47,wifi,0
1.0,0.0,0.0,36.14,36.14,0.0,0.0,3/6/18,10:55:17,38:b1:db:b5:de:7d,10:55:17,-87,-87,wifi,0
2.0,0.0,0.0,24.0092,24.0092,0.0,0.0,3/6/18,10:55:18,1e:ef:cf:4e:6f:f4,10:55:18,-49,-49,wifi,0
74.0,21057.5,12.2681,273.176,12.004,2221.0,9.48108,3/6/18,11:32:20,ac:bc:32:9f:d1:2d,10:55:19,-65.9189,-55,wifi,1
1.0,0.0,0.0,3.3325,3.3325,0.0,0.0,3/6/18,10:55:20,54:13:79:8a:cf:5b,10:55:20,-85,-85,wifi,0
10.0,816.204,12.1897,420.903,74.4053,147.0,5.55241,3/6/18,10:57:53,86:25:64:e8:60:6b,10:55:26,-56,-51,wifi,0
1.0,0.0,0.0,74.4053,74.4053,0.0,0.0,3/6/18,10:55:26,98:10:e8:85:2a:f9,10:55:26,-71,-71,wifi,0
1.0,0.0,0.0,86.1785,86.1785,0.0,0.0,3/6/18,10:55:27,6e:11:6d:e5:c5:d8,10:55:27,-45,-45,wifi,0
172.0,4360.91,12.1243,381.013,173.896,427.0,10.2129,3/6/18,11:02:41,58:40:4E:16:31:32,10:55:34,0,0,bluetooth,0
2.0,0.0,0.0,197.131,197.131,0.0,0.0,3/6/18,10:55:36,a6:03:5c:f8:1d:7e,10:55:36,-45,-45,wifi,0
2.0,0.0,0.0,207.975,207.975,0.0,0.0,3/6/18,10:55:37,aa:b4:d0:89:df:2c,10:55:37,-69,-69,wifi,0
1.0,10.8736,0.0,283.193,283.193,0.0,0.0,3/6/18,10:55:44,ae:ab:0b:e3:a8:41,10:55:44,-67,-67,wifi,0
1.0,0.0,0.0,333.426,333.426,0.0,0.0,3/6/18,10:55:50,a2:4d:74:f6:b0:7d,10:55:50,-51,-51,wifi,0
3.0,0.0,0.0,339.074,339.074,0.0,0.0,3/6/18,10:55:54,a2:31:8b:6a:7e:4c,10:55:54,-44.3333,-43,wifi,0
2.0,24.5925,5.38044,357.897,341.463,6.0,4.09875,3/6/18,10:56:03,2e:26:ad:f4:79:d4,10:55:57,-42,-41,wifi,0
2.0,2.80362,0.0,341.463,341.463,0.0,0.0,3/6/18,10:55:57,22:1d:c7:b4:f0:f1,10:55:57,-44,-43,wifi,0
2.0,0.0,0.0,352.422,352.422,0.0,0.0,3/6/18,10:56:01,8e:d7:89:7c:45:a6,10:56:01,-59,-59,wifi,0
2.0,0.0,0.0,354.953,354.953,0.0,0.0,3/6/18,10:56:02,76:5f:d2:ed:eb:0b,10:56:02,-71,-71,wifi,0
1.0,0.0,0.0,363.309,363.309,0.0,0.0,3/6/18,10:56:05,76:16:f3:d3:e3:ff,10:56:05,-61,-61,wifi,0
2.0,4.43782,4.43782,370.448,368.875,1.0,4.43782,3/6/18,10:56:08,a6:f5:97:bc:b8:b4,10:56:07,-54,-53,wifi,0
1.0,0.0,0.0,368.836,368.836,0.0,0.0,3/6/18,10:56:10,a2:25:90:06:3b:d2,10:56:10,-69,-69,wifi,0
1.0,11.9782,0.0,346.658,346.658,0.0,0.0,3/6/18,10:56:14,1a:89:0e:81:23:c4,10:56:14,-61,-61,wifi,0
2.0,0.0,0.0,337.574,337.574,0.0,0.0,3/6/18,10:56:17,da:d6:2e:f2:79:23,10:56:17,-55,-53,wifi,0
1.0,0.0,0.0,319.76,319.76,0.0,0.0,3/6/18,10:56:24,1e:be:12:97:73:eb,10:56:24,-43,-43,wifi,0
6.0,19.3603,5.09043,312.14,317.737,40.0,0.484007,3/6/18,10:57:06,b2:6a:bf:28:db:40,10:56:26,-48.3333,-45,wifi,0
1.0,0.0,0.0,317.075,317.075,0.0,0.0,3/6/18,10:56:27,8e:1c:51:e0:b2:cc,10:56:27,-57,-57,wifi,0
3.0,0.787481,0.0,316.118,316.118,0.0,0.0,3/6/18,10:56:29,ea:ad:f3:31:5c:7d,10:56:29,-65.6667,-57,wifi,0
1.0,0.341954,0.0,314.141,314.141,0.0,0.0,3/6/18,10:56:34,9e:cd:5f:52:df:2a,10:56:34,-61,-61,wifi,0
1.0,0.341954,0.0,314.141,314.141,0.0,0.0,3/6/18,10:56:34,c6:83:1a:dd:d4:bc,10:56:34,-47,-47,wifi,0
1.0,0.0,0.0,313.423,313.423,0.0,0.0,3/6/18,10:56:35,1a:d6:ba:6d:33:f5,10:56:35,-65,-65,wifi,0
2.0,0.0,0.0,313.423,313.423,0.0,0.0,3/6/18,10:56:35,da:a1:19:55:78:1f,10:56:35,-86,-85,wifi,0
1.0,0.0,0.0,312.128,312.128,0.0,0.0,3/6/18,10:56:38,ba:d3:d8:d5:10:25,10:56:38,-61,-61,wifi,0
1.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:43,f6:8e:0f:75:ce:f9,10:56:43,-43,-43,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:47,7a:90:d5:8c:24:98,10:56:47,-47,-47,wifi,0
6.0,40.5117,0.156835,342.252,312.14,44.0,0.920721,3/6/18,10:57:33,00:1d:7d:4b:60:e3,10:56:49,-80.3333,-75,wifi,0
1.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:49,ba:2c:a2:e1:78:36,10:56:49,-61,-61,wifi,0
1.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:53,96:8e:2c:9a:19:36,10:56:53,-61,-61,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:55,fa:3b:6e:4f:1b:f4,10:56:55,-55,-55,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:57,5e:16:d1:9b:30:37,10:56:57,-60,-59,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:58,7e:f4:7f:6e:e1:9d,10:56:58,-43,-43,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:56:59,12:86:9b:02:12:0a,10:56:59,-54,-51,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:57:01,a6:47:47:76:e2:bf,10:57:01,-60,-59,wifi,0
1.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:57:03,66:db:fc:19:48:1c,10:57:03,-67,-67,wifi,0
3.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:57:04,2e:a4:bb:93:ba:3c,10:57:04,-59,-55,wifi,0
2.0,393.104,0.379019,583.527,312.14,61.0,6.44432,3/6/18,10:58:07,ee:40:8b:60:f5:52,10:57:06,-43,-43,wifi,0
1.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:57:09,02:48:2c:2f:3b:b1,10:57:09,-45,-45,wifi,0
2.0,0.0,0.0,312.14,312.14,0.0,0.0,3/6/18,10:57:14,9e:4e:0e:ba:42:bb,10:57:14,-49,-47,wifi,0
2.0,0.0,0.0,315.92,315.92,0.0,0.0,3/6/18,10:57:18,f6:0e:a1:63:cb:e9,10:57:18,-45,-43,wifi,0
2.0,0.0,0.0,317.306,317.306,0.0,0.0,3/6/18,10:57:22,ca:1f:95:0d:e6:db,10:57:22,-65,-65,wifi,0
2.0,0.0,0.0,323.846,323.846,0.0,0.0,3/6/18,10:57:27,72:56:80:3f:7e:18,10:57:27,-47,-47,wifi,0
1.0,3.24406,0.0,332.1,332.1,0.0,0.0,3/6/18,10:57:29,aa:8b:77:d7:ec:25,10:57:29,-83,-83,wifi,0
2.0,0.0,0.0,332.1,332.1,0.0,0.0,3/6/18,10:57:30,7e:6c:27:eb:1e:7a,10:57:30,-69,-67,wifi,0
1.0,0.0,0.0,338.939,338.939,0.0,0.0,3/6/18,10:57:32,5e:c2:5b:33:61:0b,10:57:32,-51,-51,wifi,0
1.0,0.0,0.0,352.859,352.859,0.0,0.0,3/6/18,10:57:37,46:de:c2:1c:68:4e,10:57:37,-43,-43,wifi,0
1.0,0.0,0.0,384.638,384.638,0.0,0.0,3/6/18,10:57:46,fe:8d:ea:12:28:de,10:57:46,-45,-45,wifi,0
1.0,0.0,0.0,447.409,447.409,0.0,0.0,3/6/18,10:57:56,26:00:9a:de:9b:d0,10:57:56,-59,-59,wifi,0
1.0,15.1126,0.0,491.062,491.062,0.0,0.0,3/6/18,10:57:59,b6:f4:c1:1b:b4:0a,10:57:59,-49,-49,wifi,0
2.0,15.7009,0.0,503.172,503.172,0.0,0.0,3/6/18,10:58:01,12:c9:de:74:47:10,10:58:01,-69,-69,wifi,0
3.0,311.469,15.0966,856.075,610.105,61.0,5.10604,3/6/18,10:59:10,c6:29:ed:45:f9:3b,10:58:09,-45,-43,wifi,0
1.0,0.0,0.0,671.258,671.258,0.0,0.0,3/6/18,10:58:14,ee:e0:13:d4:07:a2,10:58:14,-69,-69,wifi,0
1.0,0.0,0.0,698.208,698.208,0.0,0.0,3/6/18,10:58:17,aa:07:03:d8:4e:c7,10:58:17,-43,-43,wifi,0
1.0,6.7841,0.0,698.208,698.208,0.0,0.0,3/6/18,10:58:18,6a:47:22:76:f5:f6,10:58:18,-59,-59,wifi,0
1.0,0.0,0.0,710.329,710.329,0.0,0.0,3/6/18,10:58:19,7e:bf:6c:b2:22:ee,10:58:19,-61,-61,wifi,0
1.0,0.0,0.0,717.26,717.26,0.0,0.0,3/6/18,10:58:25,5e:8f:36:9d:05:63,10:58:25,-49,-49,wifi,0
2.0,0.0,0.0,717.26,717.26,0.0,0.0,3/6/18,10:58:25,ea:f2:20:a8:a6:be,10:58:25,-69,-69,wifi,0
4.0,14.7746,1.21334,721.438,715.088,20.0,0.73873,3/6/18,10:58:48,BE:EF:BE:EF:B5:8A,10:58:28,0,0,bluetooth,0
1.0,0.0,0.0,713.052,713.052,0.0,0.0,3/6/18,10:58:34,fe:49:40:e7:54:e9,10:58:34,-63,-63,wifi,0
2.0,0.0,0.0,718.703,718.703,0.0,0.0,3/6/18,10:58:37,b6:04:e4:09:fc:4f,10:58:37,-62,-61,wifi,0
2.0,0.0,0.0,720.017,720.017,0.0,0.0,3/6/18,10:58:38,72:72:69:b0:30:5c,10:58:38,-60,-59,wifi,0
2.0,0.0,0.0,720.502,720.502,0.0,0.0,3/6/18,10:58:40,22:76:6e:fb:72:eb,10:58:40,-65,-65,wifi,0
4.0,175.472,0.769432,866.749,720.502,29.0,6.05077,3/6/18,10:59:12,e6:bb:60:dc:c3:d6,10:58:43,-59,-59,wifi,0
8.0,13177.4,5.3053,155.749,727.166,1298.0,10.1521,3/6/18,11:20:28,88:79:7e:55:a0:60,10:58:50,-69.25,-63,wifi,1
5.0,114.149,6.93971,903.241,809.585,21.0,5.43568,3/6/18,10:59:24,94:B2:CC:0C:43:3E,10:59:03,0,0,bluetooth,0
1.0,0.0,0.0,843.651,843.651,0.0,0.0,3/6/18,10:59:08,e2:84:7d:7d:7b:4f,10:59:08,-45,-45,wifi,0
1.0,0.0,0.0,876.095,876.095,0.0,0.0,3/6/18,10:59:14,8e:df:81:6f:b7:30,10:59:14,-49,-49,wifi,0
16.0,331.288,2.51983,1144.52,890.645,45.0,7.36195,3/6/18,11:00:03,aa:d4:91:95:9d:4d,10:59:18,-39,-37,wifi,0
2.0,0.0,0.0,893.063,893.063,0.0,0.0,3/6/18,10:59:19,ae:41:8f:51:a9:8c,10:59:19,-44,-43,wifi,0
2.0,0.0,0.0,987.355,987.355,0.0,0.0,3/6/18,10:59:37,2a:9e:fb:b0:14:c3,10:59:37,-58,-57,wifi,0
1.0,0.0,0.0,1046.68,1046.68,0.0,0.0,3/6/18,10:59:44,96:55:60:47:31:2f,10:59:44,-45,-45,wifi,0
2.0,0.0,0.0,1063.31,1063.31,0.0,0.0,3/6/18,10:59:46,ea:59:b9:f8:f5:65,10:59:46,-68,-67,wifi,0
1.0,0.0,0.0,1080.38,1080.38,0.0,0.0,3/6/18,10:59:48,56:fc:79:75:e7:4d,10:59:48,-77,-77,wifi,0
1.0,0.0,0.0,1088.82,1088.82,0.0,0.0,3/6/18,10:59:49,22:75:fa:66:7f:f2,10:59:49,-69,-69,wifi,0
1.0,0.0,0.0,1141.23,1141.23,0.0,0.0,3/6/18,11:00:10,82:1f:1f:1a:f0:42,11:00:10,-43,-43,wifi,0
2.0,0.0,0.0,1140.29,1140.29,0.0,0.0,3/6/18,11:00:11,4a:7f:2a:b2:d2:d9,11:00:11,-61,-57,wifi,0
1.0,0.0,0.0,1144.17,1144.17,0.0,0.0,3/6/18,11:00:21,06:b4:2f:3e:16:89,11:00:21,-67,-67,wifi,0
1.0,0.0,0.0,1180.51,1180.51,0.0,0.0,3/6/18,11:00:27,c6:01:2f:5b:f8:74,11:00:27,-65,-65,wifi,0
3.0,0.0,0.0,1188.77,1188.77,0.0,0.0,3/6/18,11:00:28,1a:94:0a:35:fa:d3,11:00:28,-41.6667,-41,wifi,0
2.0,14.0169,0.0,1223.68,1223.68,0.0,0.0,3/6/18,11:00:31,26:9d:6c:a8:75:b1,11:00:31,-66,-65,wifi,0
1.0,0.0,0.0,1297.73,1297.73,0.0,0.0,3/6/18,11:00:39,12:d6:27:27:25:19,11:00:39,-69,-69,wifi,0
1.0,0.0,0.0,1334.15,1334.15,0.0,0.0,3/6/18,11:00:42,96:5a:26:9a:46:79,11:00:42,-57,-57,wifi,0
2.0,0.0,0.0,1334.15,1334.15,0.0,0.0,3/6/18,11:00:42,0a:09:b4:3f:b7:1d,11:00:42,-45,-45,wifi,0
1.0,0.0,0.0,1391.24,1391.24,0.0,0.0,3/6/18,11:00:47,d6:7e:14:dd:97:8d,11:00:47,-57,-57,wifi,0
1.0,14.7365,0.0,1493.29,1493.29,0.0,0.0,3/6/18,11:00:59,be:a8:09:31:b1:ae,11:00:59,-55,-55,wifi,0
1.0,0.0,0.0,1522.25,1522.25,0.0,0.0,3/6/18,11:01:04,0a:10:1c:0b:7b:f7,11:01:04,-61,-61,wifi,0
2.0,0.0,0.0,1552.58,1552.58,0.0,0.0,3/6/18,11:01:08,1e:7f:ba:74:dd:ab,11:01:08,-41,-39,wifi,0
1.0,0.0,0.0,1571.23,1571.23,0.0,0.0,3/6/18,11:01:10,1a:48:7e:af:de:fd,11:01:10,-69,-69,wifi,0
2.0,0.0,0.0,1581.36,1581.36,0.0,0.0,3/6/18,11:01:11,5a:2f:f0:91:29:77,11:01:11,-65,-61,wifi,0
1.0,12.8072,0.0,1613.42,1613.42,0.0,0.0,3/6/18,11:01:14,62:c1:4f:5a:d7:3a,11:01:14,-63,-63,wifi,0
1.0,0.0,0.0,1724.19,1724.19,0.0,0.0,3/6/18,11:01:22,be:d1:77:77:af:db,11:01:22,-65,-65,wifi,0
1.0,0.0,0.0,1695.72,1695.72,0.0,0.0,3/6/18,11:01:25,a2:a1:20:4d:dc:98,11:01:25,-67,-67,wifi,0
9.0,1821.37,21.6749,189.272,1660.5,88.0,20.6974,3/6/18,11:02:55,72:c2:95:57:97:bd,11:01:27,-42.3333,-41,wifi,0
1.0,0.0,0.0,1638.83,1638.83,0.0,0.0,3/6/18,11:01:28,82:34:21:b7:ff:e3,11:01:28,-61,-61,wifi,0
1.0,0.0,0.0,1495.79,1495.79,0.0,0.0,3/6/18,11:01:35,ba:00:43:a1:c1:df,11:01:35,-67,-67,wifi,0
2.0,19.0022,0.0,1312.66,1312.66,0.0,0.0,3/6/18,11:01:43,96:7d:59:1b:e0:d1,11:01:43,-63,-57,wifi,0
1.0,0.0,0.0,1276.74,1276.74,0.0,0.0,3/6/18,11:01:46,56:54:64:79:11:ff,11:01:46,-69,-69,wifi,0
2.0,16.9102,16.9102,1157.13,1174.04,1.0,16.9102,3/6/18,11:01:53,5e:c2:d9:42:fe:74,11:01:52,-68,-67,wifi,0
2.0,0.0,0.0,1013.21,1013.21,0.0,0.0,3/6/18,11:02:02,82:01:48:42:a1:c0,11:02:02,-53,-53,wifi,0
1.0,0.0,0.0,850.176,850.176,0.0,0.0,3/6/18,11:02:12,fe:88:9c:86:56:ac,11:02:12,-51,-51,wifi,0
2.0,17.9569,0.0,782.896,782.896,0.0,0.0,3/6/18,11:02:17,4e:f1:21:3b:1e:fd,11:02:17,-60,-59,wifi,0
1.0,0.0,0.0,639.516,639.516,0.0,0.0,3/6/18,11:02:24,62:67:82:51:57:20,11:02:24,-65,-65,wifi,0
2.0,0.0,0.0,621.439,621.439,0.0,0.0,3/6/18,11:02:25,72:20:a9:f2:f6:ca,11:02:25,-73,-73,wifi,0
2.0,17.5425,0.0,585.447,585.447,0.0,0.0,3/6/18,11:02:27,2e:28:ae:36:16:66,11:02:27,-40,-39,wifi,0
2.0,0.0,0.0,501.327,501.327,0.0,0.0,3/6/18,11:02:32,0e:00:6c:6b:56:08,11:02:32,-48,-47,wifi,0
2.0,0.0,0.0,471.29,471.29,0.0,0.0,3/6/18,11:02:34,e8:06:88:0b:3a:5f,11:02:34,-90,-89,wifi,0
1.0,0.0,0.0,415.953,415.953,0.0,0.0,3/6/18,11:02:38,4a:a6:10:f3:3a:5a,11:02:38,-77,-77,wifi,0
1.0,0.0,0.0,415.953,415.953,0.0,0.0,3/6/18,11:02:38,4a:2d:56:55:81:40,11:02:38,-45,-45,wifi,0
2.0,0.0,0.0,403.718,403.718,0.0,0.0,3/6/18,11:02:39,5a:f8:83:e8:50:ee,11:02:39,-60,-59,wifi,0
7.0,0.0,0.0,403.718,403.718,0.0,0.0,3/6/18,11:02:39,00:26:ab:5a:dd:d5,11:02:39,-78.1429,-77,wifi,0
1.0,13.2234,0.0,332.645,332.645,0.0,0.0,3/6/18,11:02:44,52:ef:70:9f:84:cb,11:02:44,-65,-65,wifi,0
1.0,0.0,0.0,332.645,332.645,0.0,0.0,3/6/18,11:02:45,00:26:b4:30:d2:30,11:02:45,-87,-87,wifi,0
4.0,184.169,14.5591,19.3679,174.582,16.0,11.5106,3/6/18,11:03:12,00:1E:AE:2A:BF:B9,11:02:56,0,0,bluetooth,0
3.0,11483.2,11.9411,15.6309,92.0298,1252.0,9.17188,3/6/18,11:23:54,c4:8e:8f:fb:2f:5b,11:03:02,-61.6667,-57,wifi,1
1.0,0.0,0.0,80.0934,80.0934,0.0,0.0,3/6/18,11:03:03,76:96:4b:e3:aa:4c,11:03:03,-53,-53,wifi,0
