date,mac,time,lat,lon
2018-02-26,b8:27:eb:64:2c:fc,11:01:32,47.654390500,-122.320970167
2018-02-26,b8:27:eb:64:2c:fc,11:01:32,47.654390500,-122.320970167
2018-02-26,b8:27:eb:64:2c:fc,11:02:05,47.654265833,-122.320908167
2018-02-26,b8:27:eb:64:2c:fc,11:02:05,47.654265833,-122.320908167
2018-02-26,c4:9d:ed:22:d3:c8,11:02:11,47.654300833,-122.320787000
2018-02-26,48:db:50:35:d4:e7,11:02:31,47.654485000,-122.320853500
2018-02-26,48:db:50:35:d4:e7,11:02:31,47.654485000,-122.320853500
2018-02-26,b8:27:eb:64:2c:fc,11:02:33,47.654480500,-122.320829167
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,b8:27:eb:64:2c:fc,11:03:04,47.654427833,-122.320842333
2018-02-26,48:db:50:35:d4:e7,11:03:23,47.654423500,-122.320855000
2018-02-26,d8:c4:6a:01:39:44,11:03:23,47.654423500,-122.320855000
2018-02-26,d8:c4:6a:01:39:44,11:03:23,47.654423500,-122.320855000
2018-02-26,48:db:50:35:d4:e7,11:03:30,47.654407833,-122.320875500
2018-02-26,48:db:50:35:d4:e7,11:03:30,47.654407833,-122.320875500
2018-02-26,b8:27:eb:64:2c:fc,11:03:32,47.654407833,-122.320875500
2018-02-26,b8:27:eb:64:2c:fc,11:03:32,47.654407833,-122.320875500
2018-02-26,48:db:50:35:d4:e7,11:03:44,47.654464667,-122.320567500
2018-02-26,48:db:50:35:d4:e7,11:04:01,47.654235667,-122.318588333
2018-02-26,48:db:50:35:d4:e7,11:04:01,47.654235667,-122.318588333
2018-02-26,48:db:50:35:d4:e7,11:04:01,47.654235667,-122.318588333
2018-02-26,48:db:50:35:d4:e7,11:04:01,47.654235667,-122.318588333
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,b8:27:eb:64:2c:fc,11:04:03,47.654144667,-122.318362000
2018-02-26,D0:FC:CC:12:9E:F1,11:04:03,47.654144667,-122.318362000
2018-02-26,88:51:fb:24:1d:5e,11:04:07,47.653825000,-122.317806167
2018-02-26,D0:FC:CC:12:9E:F1,11:04:09,47.653724000,-122.317614667
2018-02-26,D0:FC:CC:12:9E:F1,11:04:14,47.653658500,-122.317453500
2018-02-26,48:db:50:35:d4:e7,11:04:18,47.653678000,-122.317475667
2018-02-26,68:c4:4d:49:47:12,11:04:18,47.653678000,-122.317475667
2018-02-26,48:db:50:35:d4:e7,11:04:19,47.653678000,-122.317475667
2018-02-26,48:db:50:35:d4:e7,11:04:19,47.653678000,-122.317475667
2018-02-26,D0:FC:CC:12:9E:F1,11:04:19,47.653678000,-122.317475667
2018-02-26,30:8c:fb:bb:19:b1,11:04:19,47.653678000,-122.317475667
2018-02-26,30:8c:fb:bb:19:b1,11:04:19,47.653678000,-122.317475667
2018-02-26,48:db:50:35:d4:e7,11:04:23,47.653711333,-122.317538667
2018-02-26,48:db:50:35:d4:e7,11:04:23,47.653711333,-122.317538667
2018-02-26,48:db:50:35:d4:e7,11:04:23,47.653711333,-122.317538667
2018-02-26,48:db:50:35:d4:e7,11:04:23,47.653711333,-122.317538667
2018-02-26,D0:FC:CC:12:9E:F1,11:04:24,47.653710667,-122.317548167
2018-02-26,d8:c4:6a:01:39:44,11:04:26,47.653708333,-122.317549333
2018-02-26,d8:c4:6a:01:39:44,11:04:26,47.653708333,-122.317549333
2018-02-26,d8:c4:6a:01:39:44,11:04:26,47.653708333,-122.317549333
2018-02-26,D0:FC:CC:12:9E:F1,11:04:29,47.653708333,-122.317549333
2018-02-26,4c:66:41:65:8a:5c,11:04:30,47.653708333,-122.317549333
2018-02-26,4c:66:41:65:8a:5c,11:04:30,47.653708333,-122.317549333
2018-02-26,4c:66:41:65:8a:5c,11:04:30,47.653708333,-122.317549333
2018-02-26,4c:66:41:65:8a:5c,11:04:30,47.653708333,-122.317549333
2018-02-26,7c:6d:62:bf:b8:0d,11:04:30,47.653708333,-122.317549333
2018-02-26,b8:27:eb:64:2c:fc,11:04:33,47.653686833,-122.317521000
2018-02-26,b8:27:eb:64:2c:fc,11:04:33,47.653686833,-122.317521000
2018-02-26,48:db:50:35:d4:e7,11:04:38,47.653571667,-122.317112833
2018-02-26,48:db:50:35:d4:e7,11:04:38,47.653571667,-122.317112833
2018-02-26,48:db:50:35:d4:e7,11:04:38,47.653571667,-122.317112833
2018-02-26,48:db:50:35:d4:e7,11:04:43,47.653581667,-122.316864000
2018-02-26,48:db:50:35:d4:e7,11:04:43,47.653581667,-122.316864000
2018-02-26,48:db:50:35:d4:e7,11:04:43,47.653581667,-122.316864000
2018-02-26,b4:8b:19:bc:81:89,11:04:44,47.653585167,-122.316850500
2018-02-26,48:db:50:35:d4:e7,11:04:47,47.653593833,-122.316834667
2018-02-26,48:db:50:35:d4:e7,11:04:51,47.653591833,-122.316768333
2018-02-26,48:db:50:35:d4:e7,11:04:51,47.653591833,-122.316768333
2018-02-26,48:db:50:35:d4:e7,11:04:51,47.653591833,-122.316768333
2018-02-26,48:db:50:35:d4:e7,11:04:51,47.653591833,-122.316768333
2018-02-26,48:db:50:35:d4:e7,11:04:51,47.653591833,-122.316768333
2018-02-26,48:db:50:35:d4:e7,11:04:54,47.653572167,-122.316479167
2018-02-26,48:db:50:35:d4:e7,11:04:54,47.653572167,-122.316479167
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,b8:27:eb:64:2c:fc,11:05:04,47.653588000,-122.315193500
2018-02-26,00:1e:8f:73:22:df,11:05:09,47.653632500,-122.314782000
2018-02-26,b8:27:eb:64:2c:fc,11:05:10,47.653647167,-122.314709833
2018-02-26,b8:27:eb:64:2c:fc,11:05:10,47.653647167,-122.314709833
2018-02-26,f4:5c:89:bb:27:41,11:05:11,47.653651500,-122.314698167
2018-02-26,f4:5c:89:bb:27:41,11:05:11,47.653651500,-122.314698167
2018-02-26,f4:5c:89:bb:27:41,11:05:11,47.653651500,-122.314698167
2018-02-26,00:1e:8f:73:22:df,11:05:12,47.653651500,-122.314698167
2018-02-26,00:1e:8f:73:22:df,11:05:12,47.653651500,-122.314698167
2018-02-26,00:1e:8f:73:22:df,11:05:20,47.653651500,-122.314698167
2018-02-26,b4:8b:19:bc:81:89,11:05:24,47.653649167,-122.314678000
2018-02-26,d8:c4:6a:01:39:44,11:05:27,47.653645500,-122.314573167
2018-02-26,00:1e:8f:73:22:df,11:05:29,47.653699333,-122.314486833
2018-02-26,48:db:50:35:d4:e7,11:05:29,47.653699333,-122.314486833
2018-02-26,48:db:50:35:d4:e7,11:05:29,47.653699333,-122.314486833
2018-02-26,b8:27:eb:64:2c:fc,11:05:32,47.653847833,-122.314426667
2018-02-26,b8:27:eb:64:2c:fc,11:05:32,47.653847833,-122.314426667
2018-02-26,58:2D:6C:94:62:61,11:05:36,47.654032500,-122.314421167
2018-02-26,b8:27:eb:64:2c:fc,11:05:39,47.654309667,-122.314395000
2018-02-26,b8:27:eb:64:2c:fc,11:05:39,47.654309667,-122.314395000
2018-02-26,b8:27:eb:64:2c:fc,11:05:40,47.654383833,-122.314390833
2018-02-26,b8:27:eb:64:2c:fc,11:05:41,47.654456333,-122.314392000
2018-02-26,b8:27:eb:64:2c:fc,11:05:41,47.654456333,-122.314392000
2018-02-26,b8:27:eb:64:2c:fc,11:05:41,47.654456333,-122.314392000
2018-02-26,b8:27:eb:64:2c:fc,11:05:41,47.654456333,-122.314392000
2018-02-26,b8:27:eb:64:2c:fc,11:05:41,47.654456333,-122.314392000
2018-02-26,58:2D:6C:94:62:61,11:05:41,47.654456333,-122.314392000
2018-02-26,58:2D:6C:94:62:61,11:05:46,47.654456333,-122.314392000
2018-02-26,06:6a:6d:a6:0b:a5,11:05:47,47.654456333,-122.314392000
2018-02-26,b8:27:eb:64:2c:fc,11:05:49,47.655104500,-122.314466333
2018-02-26,b8:27:eb:64:2c:fc,11:05:49,47.655104500,-122.314466333
2018-02-26,58:2D:6C:94:62:61,11:05:51,47.655172333,-122.314463500
2018-02-26,00:24:81:b8:45:92,11:05:54,47.655326833,-122.314406833
2018-02-26,58:2D:6C:94:62:61,11:05:56,47.655358500,-122.314361333
2018-02-26,58:2D:6C:94:62:61,11:06:01,47.655415500,-122.314327833
2018-02-26,00:24:81:b8:45:92,11:06:02,47.655445000,-122.314347833
2018-02-26,00:24:81:b8:45:92,11:06:02,47.655445000,-122.314347833
2018-02-26,00:24:81:b8:45:92,11:06:04,47.655517833,-122.314402667
2018-02-26,b8:27:eb:64:2c:fc,11:06:06,47.655569333,-122.314427000
2018-02-26,b8:27:eb:64:2c:fc,11:06:06,47.655569333,-122.314427000
2018-02-26,48:db:50:35:d4:e7,11:06:10,47.655846000,-122.314465667
2018-02-26,48:db:50:35:d4:e7,11:06:10,47.655846000,-122.314465667
2018-02-26,48:db:50:35:d4:e7,11:06:10,47.655846000,-122.314465667
2018-02-26,b8:27:eb:64:2c:fc,11:06:12,47.655918833,-122.314469333
2018-02-26,b8:27:eb:64:2c:fc,11:06:13,47.655918833,-122.314469333
2018-02-26,36:33:19:cd:d8:aa,11:06:17,47.656013500,-122.314407667
2018-02-26,b8:27:eb:64:2c:fc,11:06:25,47.655957333,-122.313911500
2018-02-26,b8:27:eb:64:2c:fc,11:06:25,47.655957333,-122.313911500
2018-02-26,b8:27:eb:64:2c:fc,11:06:26,47.655936167,-122.313861833
2018-02-26,b8:27:eb:64:2c:fc,11:06:27,47.655914833,-122.313823000
2018-02-26,b8:27:eb:64:2c:fc,11:06:27,47.655914833,-122.313823000
2018-02-26,b8:27:eb:64:2c:fc,11:06:31,47.655854500,-122.313778333
2018-02-26,b8:27:eb:64:2c:fc,11:06:31,47.655854500,-122.313778333
2018-02-26,A4:02:B9:F1:A7:88,11:06:32,47.655854500,-122.313778333
2018-02-26,BC:83:85:EE:F3:DB,11:06:32,47.655854500,-122.313778333
2018-02-26,b8:81:98:9a:99:76,11:06:36,47.655836833,-122.313799833
2018-02-26,b8:27:eb:64:2c:fc,11:06:37,47.655823833,-122.313810333
2018-02-26,b8:27:eb:64:2c:fc,11:06:37,47.655823833,-122.313810333
2018-02-26,b8:27:eb:64:2c:fc,11:06:37,47.655823833,-122.313810333
2018-02-26,b8:27:eb:64:2c:fc,11:06:37,47.655823833,-122.313810333
2018-02-26,A4:02:B9:F1:A7:88,11:06:42,47.655734833,-122.313845000
2018-02-26,BC:83:85:EE:F3:DB,11:06:42,47.655734833,-122.313845000
2018-02-26,b8:27:eb:64:2c:fc,11:06:43,47.655734833,-122.313847833
2018-02-26,b8:27:eb:64:2c:fc,11:06:43,47.655734833,-122.313847833
2018-02-26,00:80:92:3a:a3:f8,11:06:43,47.655734833,-122.313847833
2018-02-26,96:a9:12:a5:6e:71,11:06:45,47.655733333,-122.313854167
2018-02-26,96:a9:12:a5:6e:71,11:06:45,47.655733333,-122.313854167
2018-02-26,00:80:92:3a:a3:f8,11:06:49,47.655699167,-122.313841333
2018-02-26,00:20:4a:ce:84:9d,11:06:52,47.655642333,-122.313754833
2018-02-26,A4:02:B9:F1:A7:88,11:06:53,47.655614167,-122.313620667
2018-02-26,BC:83:85:EE:F3:DB,11:06:53,47.655614167,-122.313620667
2018-02-26,92:1b:ad:3b:44:29,11:06:53,47.655614167,-122.313620667
2018-02-26,00:80:92:3a:a3:f8,11:06:54,47.655755500,-122.313357833
2018-02-26,48:db:50:35:d4:e7,11:07:03,47.655890500,-122.312224167
2018-02-26,3e:8b:ce:99:3e:62,11:07:07,47.655828333,-122.312035667
2018-02-26,48:db:50:35:d4:e7,11:07:10,47.655671500,-122.312087000
2018-02-26,48:db:50:35:d4:e7,11:07:10,47.655671500,-122.312087000
2018-02-26,00:9E:C8:52:19:7A,11:07:14,47.655546833,-122.312112000
2018-02-26,00:9E:C8:52:19:7A,11:07:15,47.655546833,-122.312112000
2018-02-26,dc:cf:96:5c:60:49,11:07:15,47.655546833,-122.312112000
2018-02-26,00:9E:C8:52:19:7A,11:07:17,47.655529333,-122.312093333
2018-02-26,00:9E:C8:52:19:7A,11:07:18,47.655531000,-122.312086833
2018-02-26,00:9E:C8:52:19:7A,11:07:20,47.655531167,-122.312086167
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,b8:27:eb:64:2c:fc,11:07:24,47.655496000,-122.312093833
2018-02-26,e2:36:ac:07:42:04,11:07:26,47.655487333,-122.312091500
2018-02-26,3e:8b:ce:99:3e:62,11:07:28,47.655479667,-122.312087333
2018-02-26,ec:08:6b:e7:03:eb,11:07:28,47.655479667,-122.312087333
2018-02-26,4c:66:41:65:8a:5c,11:07:29,47.655479667,-122.312087333
2018-02-26,e4:f0:42:38:20:47,11:07:30,47.655479667,-122.312087333
2018-02-26,4c:66:41:65:8a:5c,11:07:31,47.655479667,-122.312087333
2018-02-26,4c:66:41:65:8a:5c,11:07:31,47.655479667,-122.312087333
2018-02-26,b8:27:eb:64:2c:fc,11:07:32,47.655479667,-122.312087333
2018-02-26,b8:27:eb:64:2c:fc,11:07:32,47.655479667,-122.312087333
2018-02-26,b8:27:eb:64:2c:fc,11:07:32,47.655479667,-122.312087333
2018-02-26,48:db:50:35:d4:e7,11:07:34,47.655479667,-122.312087333
2018-02-26,48:db:50:35:d4:e7,11:07:34,47.655479667,-122.312087333
2018-02-26,48:db:50:35:d4:e7,11:07:34,47.655479667,-122.312087333
2018-02-26,48:db:50:35:d4:e7,11:07:34,47.655479667,-122.312087333
2018-02-26,d0:5b:a8:3a:37:17,11:07:39,47.655479667,-122.312087333
2018-02-26,48:db:50:35:d4:e7,11:07:40,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,5e:33:3d:74:19:ba,11:07:41,47.655460667,-122.312096167
2018-02-26,80:73:9f:3b:b2:47,11:07:44,47.655334333,-122.312062500
2018-02-26,48:db:50:35:d4:e7,11:07:45,47.655334333,-122.312062500
2018-02-26,ee:b4:e9:02:20:da,11:07:45,47.655334333,-122.312062500
2018-02-26,48:db:50:35:d4:e7,11:07:45,47.655334333,-122.312062500
2018-02-26,48:db:50:35:d4:e7,11:07:45,47.655334333,-122.312062500
2018-02-26,48:db:50:35:d4:e7,11:07:45,47.655334333,-122.312062500
2018-02-26,48:db:50:35:d4:e7,11:07:45,47.655334333,-122.312062500
2018-02-26,3e:8b:ce:99:3e:62,11:07:46,47.655303000,-122.312031000
2018-02-26,7a:b6:48:64:08:54,11:07:49,47.655220333,-122.311864667
2018-02-26,7a:b6:48:64:08:54,11:07:49,47.655220333,-122.311864667
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,78:4f:43:a3:a8:79,11:07:50,47.655195833,-122.311775167
2018-02-26,f0:d7:aa:80:0e:f9,11:07:51,47.655146000,-122.311585000
2018-02-26,00:9E:C8:52:19:7A,11:07:52,47.655119000,-122.311493667
2018-02-26,ac:bc:32:b3:c1:dd,11:07:54,47.655083833,-122.311412833
2018-02-26,ac:bc:32:b3:c1:dd,11:07:54,47.655083833,-122.311412833
2018-02-26,ee:75:43:b9:de:8b,11:07:56,47.655004667,-122.311246667
2018-02-26,e2:ab:d3:b1:22:2e,11:08:01,47.654980500,-122.311225833
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,b8:27:eb:64:2c:fc,11:08:03,47.654991833,-122.311248167
2018-02-26,48:db:50:35:d4:e7,11:08:08,47.655020167,-122.311277167
2018-02-26,48:db:50:35:d4:e7,11:08:08,47.655020167,-122.311277167
2018-02-26,4c:66:41:65:8a:5c,11:08:16,47.655029167,-122.311286833
2018-02-26,b8:27:eb:64:2c:fc,11:08:32,47.654920167,-122.310743833
2018-02-26,b8:27:eb:64:2c:fc,11:08:32,47.654920167,-122.310743833
2018-02-26,78:4f:43:77:32:cb,11:08:36,47.654925333,-122.310735500
2018-02-26,78:4f:43:77:32:cb,11:08:36,47.654925333,-122.310735500
2018-02-26,5c:af:06:9a:4b:b0,11:08:43,47.654924167,-122.310716333
2018-02-26,5c:af:06:9a:4b:b0,11:08:44,47.654912667,-122.310687667
2018-02-26,d4:63:c6:01:d7:54,11:08:48,47.654877333,-122.310567667
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,b8:27:eb:64:2c:fc,11:09:03,47.654321333,-122.310463333
2018-02-26,d8:c4:6a:01:39:44,11:09:03,47.654321333,-122.310463333
2018-02-26,5c:af:06:9a:4b:b0,11:09:04,47.654304833,-122.310468333
2018-02-26,d8:c4:6a:01:39:44,11:09:07,47.654304833,-122.310468333
2018-02-26,d8:c4:6a:01:39:44,11:09:07,47.654304833,-122.310468333
2018-02-26,d8:c4:6a:01:39:44,11:09:19,47.653742333,-122.310465333
2018-02-26,64:27:37:58:a2:37,11:09:29,47.653212167,-122.310447500
2018-02-26,00:24:1d:bb:08:d0,11:09:31,47.653117500,-122.310443667
2018-02-26,b8:27:eb:64:2c:fc,11:09:32,47.653073000,-122.310440333
2018-02-26,b8:27:eb:64:2c:fc,11:09:32,47.653073000,-122.310440333
2018-02-26,a2:9a:55:ba:73:2f,11:09:33,47.653031833,-122.310430833
2018-02-26,a2:9a:55:ba:73:2f,11:09:33,47.653031833,-122.310430833
2018-02-26,dc:74:a8:7b:40:01,11:09:36,47.652864333,-122.310345333
2018-02-26,da:a1:19:1e:99:4d,11:09:46,47.652459500,-122.309772500
2018-02-26,da:a1:19:a0:9f:1c,11:09:50,47.652232167,-122.309436333
2018-02-26,00:1b:0c:bf:e8:ce,11:09:53,47.652070833,-122.309107167
2018-02-26,00:24:1d:bb:08:d0,11:09:57,47.651993167,-122.308856167
2018-02-26,60:a4:d0:dc:2c:50,11:09:57,47.651993167,-122.308856167
2018-02-26,00:1b:0c:bf:e8:ce,11:09:57,47.651993167,-122.308856167
2018-02-26,b8:27:eb:64:2c:fc,11:10:03,47.651901167,-122.308576833
2018-02-26,b8:27:eb:64:2c:fc,11:10:03,47.651901167,-122.308576833
2018-03-01,40:CB:C0:14:84:84,10:58:11,47.761618833,-122.192095667
2018-03-01,40:CB:C0:14:84:84,10:58:12,47.761651167,-122.192134333
2018-03-01,d0:5f:b8:8e:9a:ee,10:58:12,47.761651167,-122.192134333
2018-03-01,34:08:bc:4d:99:d0,10:58:15,47.761663000,-122.192171833
2018-03-01,40:CB:C0:14:84:84,10:58:17,47.761654167,-122.192180667
2018-03-01,d4:28:d5:e2:76:3a,10:58:17,47.761654167,-122.192180667
2018-03-01,48:db:50:35:d4:e7,10:58:18,47.761661833,-122.192201667
2018-03-01,48:db:50:35:d4:e7,10:58:18,47.761661833,-122.192201667
2018-03-01,48:db:50:35:d4:e7,10:58:18,47.761661833,-122.192201667
2018-03-01,40:CB:C0:14:84:84,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:18,47.761661833,-122.192201667
2018-03-01,b8:27:eb:64:2c:fc,10:58:19,47.761661333,-122.192208000
2018-03-01,40:CB:C0:14:84:84,10:58:19,47.761661333,-122.192208000
2018-03-01,40:CB:C0:14:84:84,10:58:20,47.761661333,-122.192208000
2018-03-01,f2:80:39:e8:0a:d8,10:58:20,47.761661333,-122.192208000
2018-03-01,40:CB:C0:14:84:84,10:58:22,47.761662667,-122.192248500
2018-03-01,40:CB:C0:14:84:84,10:58:25,47.761669833,-122.192300000
2018-03-01,02:37:af:c8:99:b5,10:58:27,47.761668833,-122.192340000
2018-03-01,02:37:af:c8:99:b5,10:58:27,47.761668833,-122.192340000
2018-03-01,7c:01:91:14:29:d7,10:58:37,47.761665167,-122.192367167
2018-03-01,f0:d7:aa:7e:67:ad,10:58:37,47.761665167,-122.192367167
2018-03-01,30:5A:3A:12:2D:DB,10:58:37,47.761665167,-122.192367167
2018-03-01,fc:42:03:d5:b7:3c,10:58:37,47.761665167,-122.192367167
2018-03-01,8c:85:90:35:ef:14,10:58:39,47.761676000,-122.192383833
2018-03-01,8c:85:90:35:ef:14,10:58:39,47.761676000,-122.192383833
2018-03-01,fc:c2:de:5d:ac:48,10:58:41,47.761680667,-122.192394333
2018-03-01,fc:c2:de:5d:ac:48,10:58:41,47.761680667,-122.192394333
2018-03-01,7a:b7:32:87:65:17,10:58:43,47.761684333,-122.192406667
2018-03-01,30:5A:3A:12:2D:DB,10:58:43,47.761684333,-122.192406667
2018-03-01,d0:04:01:0f:1d:ab,10:58:43,47.761684333,-122.192406667
2018-03-01,d0:04:01:0f:1d:ab,10:58:43,47.761684333,-122.192406667
2018-03-01,62:cf:a3:0a:58:fa,10:58:43,47.761684333,-122.192406667
2018-03-01,a4:08:ea:2c:ec:47,10:58:45,47.761686833,-122.192418333
2018-03-01,a4:08:ea:2c:ec:47,10:58:45,47.761686833,-122.192418333
2018-03-01,48:db:50:35:d4:e7,10:58:46,47.761689000,-122.192421500
2018-03-01,fc:c2:de:5d:ac:48,10:58:47,47.761691333,-122.192429167
2018-03-01,b8:27:eb:64:2c:fc,10:58:48,47.761693833,-122.192433167
2018-03-01,b8:27:eb:64:2c:fc,10:58:48,47.761693833,-122.192433167
2018-03-01,b8:27:eb:64:2c:fc,10:58:48,47.761693833,-122.192433167
2018-03-01,30:5A:3A:12:2D:DB,10:58:48,47.761693833,-122.192433167
2018-03-01,92:e3:b1:73:c9:b5,10:58:49,47.761696667,-122.192445667
2018-03-01,e6:67:09:de:4d:2f,10:58:51,47.761704833,-122.192482167
2018-03-01,7c:01:91:14:29:d7,10:58:51,47.761704833,-122.192482167
2018-03-01,b6:d0:11:55:54:15,10:58:52,47.761703667,-122.192489500
2018-03-01,b6:d0:11:55:54:15,10:58:52,47.761703667,-122.192489500
2018-03-01,b6:d0:11:55:54:15,10:58:52,47.761703667,-122.192489500
2018-03-01,76:fc:8d:ec:48:05,10:58:53,47.761703667,-122.192495667
2018-03-01,76:fc:8d:ec:48:05,10:58:53,47.761703667,-122.192495667
2018-03-01,fc:42:03:d5:b7:3c,10:58:53,47.761703667,-122.192495667
2018-03-01,30:5A:3A:12:2D:DB,10:58:53,47.761703667,-122.192495667
2018-03-01,68:ef:43:e2:f6:bd,10:58:54,47.761703667,-122.192495667
2018-03-01,68:ef:43:e2:f6:bd,10:58:54,47.761703667,-122.192495667
2018-03-01,68:ef:43:e2:f6:bd,10:58:54,47.761703667,-122.192495667
2018-03-01,30:07:4d:54:25:c9,10:58:57,47.761705833,-122.192508833
2018-03-01,22:ef:6c:ae:af:f4,10:58:57,47.761705833,-122.192508833
2018-03-01,22:ef:6c:ae:af:f4,10:58:57,47.761705833,-122.192508833
2018-03-01,22:ef:6c:ae:af:f4,10:58:57,47.761705833,-122.192508833
2018-03-01,40:98:ad:83:af:79,10:58:57,47.761705833,-122.192508833
2018-03-01,40:cb:c0:14:84:83,10:58:58,47.761704333,-122.192505833
2018-03-01,30:5A:3A:12:2D:DB,10:58:58,47.761704333,-122.192505833
2018-03-01,82:05:fa:21:a1:9b,10:58:59,47.761701333,-122.192505167
