date,mac,source,strength,time,lat,lon,trip_id
2018-03-01,48:db:50:35:d4:e7,wifi,-41,11:01:10,47.761729000,-122.192548167,0
2018-03-01,6c:4d:73:e4:7e:53,wifi,-59,11:01:14,47.761729000,-122.192548167,0
2018-03-01,4c:74:bf:95:18:3e,wifi,-73,11:01:17,47.761729000,-122.192548167,0
2018-03-01,8a:65:9d:8b:8b:e1,wifi,-67,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:01:18,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-27,11:01:19,47.761729000,-122.192548167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-27,11:01:19,47.761729000,-122.192548167,0
2018-03-01,4c:74:bf:95:18:3e,wifi,-63,11:01:28,47.761712000,-122.192557833,0
2018-03-01,48:db:50:35:d4:e7,wifi,-59,11:01:32,47.761712000,-122.192557833,0
2018-03-01,0e:b5:fd:eb:d4:4e,wifi,-59,11:01:33,47.761712000,-122.192557833,0
2018-03-01,1a:b5:45:f3:f2:fc,wifi,-63,11:01:34,47.761712000,-122.192557833,0
2018-03-01,4c:74:bf:95:18:3e,wifi,-73,11:01:35,47.761712000,-122.192557833,0
2018-03-01,4c:74:bf:95:18:3e,wifi,-69,11:01:35,47.761712000,-122.192557833,0
2018-03-01,d0:04:01:3b:24:d8,wifi,-57,11:01:35,47.761712000,-122.192557833,0
2018-03-01,6a:45:ee:37:9c:b0,wifi,-67,11:01:38,47.761712000,-122.192557833,0
2018-03-01,6a:45:ee:37:9c:b0,wifi,-65,11:01:38,47.761712000,-122.192557833,0
2018-03-01,d0:04:01:0f:1d:ab,wifi,-63,11:01:40,47.761712000,-122.192557833,0
2018-03-01,d0:04:01:0f:1d:ab,wifi,-63,11:01:40,47.761712000,-122.192557833,0
2018-03-01,d0:04:01:0f:1d:ab,wifi,-63,11:01:40,47.761712000,-122.192557833,0
2018-03-01,f4:5c:89:b8:05:c1,wifi,-79,11:01:41,47.761712000,-122.192557833,0
2018-03-01,f4:5c:89:b8:05:c1,wifi,-73,11:01:41,47.761712000,-122.192557833,0
2018-03-01,f4:5c:89:b8:05:c1,wifi,-73,11:01:41,47.761712000,-122.192557833,0
2018-03-01,f2:30:11:98:86:75,wifi,-61,11:01:47,47.761712000,-122.192557833,0
2018-03-01,f2:30:11:98:86:75,wifi,-63,11:01:47,47.761712000,-122.192557833,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:01:48,47.761712000,-122.192557833,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:01:48,47.761712000,-122.192557833,0
2018-03-01,d4:28:d5:e2:76:3a,wifi,-59,11:01:49,47.761712000,-122.192557833,0
2018-03-01,d4:28:d5:e2:76:3a,wifi,-59,11:01:49,47.761712000,-122.192557833,0
2018-03-01,40:cb:c0:14:84:83,wifi,-63,11:01:50,47.761712000,-122.192557833,0
2018-03-01,40:cb:c0:14:84:83,wifi,-61,11:01:50,47.761712000,-122.192557833,0
2018-03-01,92:89:2e:68:28:75,wifi,-77,11:01:51,47.761712000,-122.192557833,0
2018-03-01,1c:36:bb:e5:15:37,wifi,-63,11:01:53,47.761712000,-122.192557833,0
2018-03-01,6c:4d:73:e4:7e:53,wifi,-73,11:01:54,47.761712000,-122.192557833,0
2018-03-01,6c:4d:73:e4:7e:53,wifi,-73,11:01:54,47.761712000,-122.192557833,0
2018-03-01,3a:1d:13:2b:ac:b2,wifi,-59,11:01:54,47.761712000,-122.192557833,0
2018-03-01,3a:1d:13:2b:ac:b2,wifi,-59,11:01:54,47.761712000,-122.192557833,0
2018-03-01,d0:04:01:fd:af:63,wifi,-65,11:01:55,47.761712000,-122.192557833,0
2018-03-01,d0:04:01:fd:af:63,wifi,-73,11:01:55,47.761712000,-122.192557833,0
2018-03-01,d4:28:d5:e2:76:3a,wifi,-67,11:01:58,47.761712000,-122.192557833,0
2018-03-01,d4:28:d5:e2:76:3a,wifi,-67,11:01:58,47.761712000,-122.192557833,0
2018-03-01,d0:5f:b8:8e:9a:ee,wifi,-79,11:01:58,47.761712000,-122.192557833,0
2018-03-01,fe:69:39:2d:4b:6f,wifi,-59,11:01:59,47.761712000,-122.192557833,0
2018-03-01,fe:69:39:2d:4b:6f,wifi,-59,11:01:59,47.761712000,-122.192557833,0
2018-03-01,c6:24:9d:9c:a5:04,wifi,-69,11:02:02,47.761710500,-122.192559167,0
2018-03-01,d0:5f:b8:8e:9a:ee,wifi,-83,11:02:02,47.761710500,-122.192559167,0
2018-03-01,d6:0b:30:14:c3:bc,wifi,-61,11:02:03,47.761710500,-122.192559167,0
2018-03-01,34:08:bc:4d:99:d0,wifi,-59,11:02:06,47.761710500,-122.192559167,0
2018-03-01,34:08:bc:4d:99:d0,wifi,-61,11:02:06,47.761710500,-122.192559167,0
2018-03-01,6c:4d:73:e4:7e:53,wifi,-65,11:02:06,47.761710500,-122.192559167,0
2018-03-01,6c:4d:73:e4:7e:53,wifi,-65,11:02:06,47.761710500,-122.192559167,0
2018-03-01,94:e9:79:fa:94:01,wifi,-69,11:02:09,47.761710500,-122.192559167,0
2018-03-01,32:34:a2:d0:07:66,wifi,-59,11:02:09,47.761710500,-122.192559167,0
2018-03-01,32:34:a2:d0:07:66,wifi,-57,11:02:09,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-53,11:02:11,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-51,11:02:11,47.761710500,-122.192559167,0
2018-03-01,30:63:6b:c9:6a:2a,wifi,-71,11:02:11,47.761710500,-122.192559167,0
2018-03-01,1c:36:bb:e5:15:37,wifi,-63,11:02:11,47.761710500,-122.192559167,0
2018-03-01,1c:36:bb:e5:15:37,wifi,-63,11:02:11,47.761710500,-122.192559167,0
2018-03-01,e0:98:61:7e:3b:ee,wifi,-85,11:02:14,47.761710500,-122.192559167,0
2018-03-01,b4:4b:d2:f3:81:aa,wifi,-55,11:02:14,47.761710500,-122.192559167,0
2018-03-01,d0:04:01:07:ea:9e,wifi,-75,11:02:18,47.761710500,-122.192559167,0
2018-03-01,d0:04:01:07:ea:9e,wifi,-75,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-27,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-23,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:02:18,47.761710500,-122.192559167,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:02:19,47.761710500,-122.192559167,0
2018-03-01,b4:4b:d2:f3:81:aa,wifi,-53,11:02:20,47.761710500,-122.192559167,0
2018-03-01,14:bd:61:dd:3c:c5,wifi,-59,11:02:23,47.761710500,-122.192559167,0
2018-03-01,14:bd:61:dd:3c:c5,wifi,-59,11:02:23,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-55,11:02:25,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-57,11:02:25,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-55,11:02:25,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-55,11:02:25,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-55,11:02:25,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-55,11:02:25,47.761710500,-122.192559167,0
2018-03-01,48:db:50:35:d4:e7,wifi,-63,11:02:25,47.761710500,-122.192559167,0
2018-03-01,26:c0:30:98:73:1c,wifi,-65,11:02:37,47.761710500,-122.192559167,0
2018-03-01,d4:28:d5:e2:76:3a,wifi,-79,11:02:39,47.761710500,-122.192559167,0
2018-03-01,06:c7:d2:de:0b:cd,wifi,-63,11:02:44,47.761714500,-122.192558500,0
2018-03-01,a0:cc:2b:92:0e:1a,wifi,-63,11:02:45,47.761714500,-122.192558500,0
2018-03-01,40:cb:c0:14:84:83,wifi,-59,11:02:45,47.761714500,-122.192558500,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:02:48,47.761724667,-122.192540833,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:02:48,47.761724667,-122.192540833,0
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:02:48,47.761724667,-122.192540833,0
2018-03-01,14:bd:61:dd:3c:c5,wifi,-41,11:02:52,47.761734333,-122.192520667,0
2018-03-01,ba:43:27:85:6f:ee,wifi,-61,11:02:53,47.761734333,-122.192520667,0
2018-03-01,a4:08:ea:2c:ec:47,wifi,-59,11:03:01,47.761734333,-122.192520667,4
2018-03-01,40:cb:c0:14:84:83,wifi,-55,11:03:06,47.761734333,-122.192520667,4
2018-03-01,d2:7d:14:cf:8b:8f,wifi,-47,11:03:06,47.761734333,-122.192520667,4
2018-03-01,44:65:0d:75:5a:ca,wifi,-79,11:03:07,47.761734333,-122.192520667,4
2018-03-01,aa:ef:a1:85:22:35,wifi,-43,11:03:08,47.761734333,-122.192520667,4
2018-03-01,6a:e2:b3:74:93:ed,wifi,-51,11:03:10,47.761734333,-122.192520667,4
2018-03-01,6a:e2:b3:74:93:ed,wifi,-51,11:03:10,47.761734333,-122.192520667,4
2018-03-01,aa:ef:a1:85:22:35,wifi,-33,11:03:13,47.761734333,-122.192520667,4
2018-03-01,aa:ef:a1:85:22:35,wifi,-31,11:03:13,47.761734333,-122.192520667,4
2018-03-01,16:90:87:e4:51:53,wifi,-57,11:03:14,47.761734333,-122.192520667,4
2018-03-01,44:65:0d:75:5a:ca,wifi,-85,11:03:16,47.761734333,-122.192520667,4
2018-03-01,24:f0:94:5d:17:00,wifi,-41,11:03:18,47.761734333,-122.192520667,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-67,11:03:20,47.761739667,-122.192513167,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-71,11:03:20,47.761739667,-122.192513167,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-71,11:03:20,47.761739667,-122.192513167,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-61,11:03:22,47.761783500,-122.192490333,4
2018-03-01,24:f0:94:5d:17:00,wifi,-41,11:03:26,47.761877833,-122.192463500,4
2018-03-01,24:f0:94:5d:17:00,wifi,-41,11:03:26,47.761877833,-122.192463500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:03:27,47.761917333,-122.192483333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:03:27,47.761917333,-122.192483333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:03:27,47.761917333,-122.192483333,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-65,11:03:28,47.761973167,-122.192571333,4
2018-03-01,32:c3:90:74:cb:0e,wifi,-49,11:03:29,47.761994167,-122.192621833,4
2018-03-01,32:c3:90:74:cb:0e,wifi,-49,11:03:29,47.761994167,-122.192621833,4
2018-03-01,48:db:50:35:d4:e7,wifi,-59,11:03:32,47.762028000,-122.192751833,4
2018-03-01,48:db:50:35:d4:e7,wifi,-61,11:03:32,47.762028000,-122.192751833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:33,47.762029500,-122.192789667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:33,47.762029500,-122.192789667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:03:33,47.762029500,-122.192789667,4
2018-03-01,0a:d3:38:7e:7e:1b,wifi,-41,11:03:33,47.762029500,-122.192789667,4
2018-03-01,0a:d3:38:7e:7e:1b,wifi,-57,11:03:33,47.762029500,-122.192789667,4
2018-03-01,48:db:50:35:d4:e7,wifi,-49,11:03:35,47.762027167,-122.192822667,4
2018-03-01,40:cb:c0:14:84:83,wifi,-45,11:03:36,47.762003667,-122.192804500,4
2018-03-01,40:cb:c0:14:84:83,wifi,-45,11:03:36,47.762003667,-122.192804500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:03:38,47.762003667,-122.192804500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:03:38,47.762003667,-122.192804500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:03:38,47.762003667,-122.192804500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:39,47.761997333,-122.192798667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:39,47.761997333,-122.192798667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:03:40,47.761989833,-122.192808167,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-53,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-59,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:41,47.761983667,-122.192831833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:42,47.761979167,-122.192868667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:42,47.761979167,-122.192868667,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-67,11:03:42,47.761979167,-122.192868667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-51,11:03:42,47.761979167,-122.192868667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-51,11:03:42,47.761979167,-122.192868667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:03:43,47.761973167,-122.192912333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:43,47.761973167,-122.192912333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:43,47.761973167,-122.192912333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:43,47.761973167,-122.192912333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-43,11:03:44,47.761970000,-122.192960167,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-41,11:03:44,47.761970000,-122.192960167,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-25,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-23,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-23,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:45,47.761975333,-122.193013833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-51,11:03:46,47.761991000,-122.193074500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-43,11:03:46,47.761991000,-122.193074500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-41,11:03:46,47.761991000,-122.193074500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:46,47.761991000,-122.193074500,4
2018-03-01,76:c0:b3:7c:04:72,wifi,-55,11:03:46,47.761991000,-122.193074500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:46,47.761991000,-122.193074500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-35,11:03:46,47.761991000,-122.193074500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:47,47.762016000,-122.193141500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-43,11:03:47,47.762016000,-122.193141500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-41,11:03:47,47.762016000,-122.193141500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:03:47,47.762016000,-122.193141500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:03:47,47.762016000,-122.193141500,4
2018-03-01,40:cb:c0:14:84:83,wifi,-43,11:03:49,47.762084333,-122.193277667,4
2018-03-01,76:c0:b3:7c:04:72,wifi,-47,11:03:50,47.762128000,-122.193331000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:53,47.762231333,-122.193423667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:53,47.762231333,-122.193423667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-35,11:03:53,47.762231333,-122.193423667,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:53,47.762231333,-122.193423667,4
2018-03-01,4e:60:97:91:f9:1f,wifi,-43,11:03:54,47.762339000,-122.193483333,4
2018-03-01,c6:ff:90:55:1b:cb,wifi,-43,11:03:57,47.762538500,-122.193497833,4
2018-03-01,c6:ff:90:55:1b:cb,wifi,-43,11:03:57,47.762538500,-122.193497833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-51,11:03:58,47.762617167,-122.193485500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-41,11:03:58,47.762617167,-122.193485500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-41,11:03:58,47.762617167,-122.193485500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:03:59,47.762700167,-122.193468000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:03:59,47.762700167,-122.193468000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:59,47.762700167,-122.193468000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-39,11:03:59,47.762700167,-122.193468000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:59,47.762700167,-122.193468000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-37,11:03:59,47.762700167,-122.193468000,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-45,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-45,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-55,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-45,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-43,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-43,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-37,11:04:00,47.762785167,-122.193444667,4
2018-03-01,98:01:a7:b5:88:8d,wifi,-39,11:04:00,47.762785167,-122.193444667,4
2018-03-01,4a:dd:c2:4e:c6:3f,wifi,-41,11:04:02,47.762961167,-122.193382333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:04:05,47.763290000,-122.193189833,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:05,47.763290000,-122.193189833,4
2018-03-01,5a:e6:d7:42:c8:45,wifi,-45,11:04:10,47.763803333,-122.193027333,4
2018-03-01,5a:e6:d7:42:c8:45,wifi,-43,11:04:14,47.764049000,-122.193207167,4
2018-03-01,0e:61:02:cc:ff:36,wifi,-47,11:04:19,47.764047000,-122.193522833,4
2018-03-01,da:a1:19:0c:c8:0a,wifi,-79,11:04:21,47.764028833,-122.193565500,4
2018-03-01,9c:8d:7c:8b:68:f0,wifi,-69,11:04:29,47.764023333,-122.193543667,4
2018-03-01,d8:49:2f:1c:6c:e2,wifi,-87,11:04:30,47.764010333,-122.193561667,4
2018-03-01,40:cb:c0:14:84:83,wifi,-45,11:04:32,47.763973333,-122.193579167,4
2018-03-01,14:1f:78:98:4e:b8,wifi,-51,11:04:34,47.763910167,-122.193607000,4
2018-03-01,14:1f:78:98:4e:b8,wifi,-51,11:04:34,47.763910167,-122.193607000,4
2018-03-01,48:db:50:35:d4:e7,wifi,-49,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-17,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-71,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:35,47.763875000,-122.193631333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:35,47.763875000,-122.193631333,4
2018-03-01,40:cb:c0:14:84:83,wifi,-45,11:04:38,47.763750167,-122.193709333,4
2018-03-01,40:cb:c0:14:84:83,wifi,-41,11:04:38,47.763750167,-122.193709333,4
2018-03-01,e4:a4:71:86:bd:e3,wifi,-75,11:04:42,47.763600167,-122.193864000,4
2018-03-01,e4:a4:71:86:bd:e3,wifi,-39,11:04:43,47.763484333,-122.194008333,4
2018-03-01,40:cb:c0:14:84:83,wifi,-43,11:04:44,47.763484333,-122.194008333,4
2018-03-01,48:db:50:35:d4:e7,wifi,-47,11:04:44,47.763484333,-122.194008333,4
2018-03-01,48:db:50:35:d4:e7,wifi,-49,11:04:44,47.763484333,-122.194008333,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-61,11:04:45,47.763427667,-122.194102500,4
2018-03-01,14:1f:78:98:4e:b8,wifi,-55,11:04:46,47.763319500,-122.194286333,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:47,47.763262000,-122.194378500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:04:47,47.763262000,-122.194378500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-23,11:04:47,47.763262000,-122.194378500,4
2018-03-01,40:cb:c0:14:84:83,wifi,-47,11:04:48,47.763201833,-122.194473000,4
2018-03-01,40:cb:c0:14:84:83,wifi,-45,11:04:48,47.763201833,-122.194473000,4
2018-03-01,14:1f:78:98:4e:b8,wifi,-47,11:04:49,47.763139167,-122.194571167,4
2018-03-01,5a:96:12:9b:2d:ef,wifi,-47,11:04:49,47.763139167,-122.194571167,4
2018-03-01,ea:b0:00:88:3d:79,wifi,-41,11:04:56,47.762670333,-122.195287167,4
2018-03-01,14:1f:78:98:4e:b8,wifi,-49,11:04:57,47.762670333,-122.195287167,4
2018-03-01,3e:c7:79:49:bf:b9,wifi,-41,11:04:57,47.762670333,-122.195287167,4
2018-03-01,a4:08:ea:2c:ec:47,wifi,-59,11:04:58,47.762602500,-122.195386333,4
2018-03-01,5a:2a:38:e8:ed:44,wifi,-49,11:04:59,47.762469000,-122.195590000,4
2018-03-01,d2:0a:f4:19:79:2b,wifi,-49,11:05:01,47.762341167,-122.195791000,4
2018-03-01,7a:22:16:3b:e1:44,wifi,-57,11:05:05,47.762151000,-122.196258167,4
2018-03-01,f2:d6:83:7d:ad:78,wifi,-51,11:05:08,47.762062833,-122.196668500,4
2018-03-01,ea:89:bf:c8:d7:e1,wifi,-51,11:05:11,47.761991333,-122.196935500,4
2018-03-01,c0:ff:d4:ca:26:4d,wifi,-81,11:05:15,47.761721500,-122.197501500,4
2018-03-01,b2:bb:d9:65:83:71,wifi,-51,11:05:15,47.761721500,-122.197501500,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-21,11:05:18,47.761530833,-122.197835000,4
2018-03-01,b8:27:eb:64:2c:fc,wifi,-19,11:05:18,47.761530833,-122.197835000,4
